model_entrez,model_symbol,human_entrez,human_symbol,species
32009,Imp,10642,IGF2BP1,fly
36889,Psi,10642,IGF2BP1,fly
40436,mub,10642,IGF2BP1,fly
44258,ps,10642,IGF2BP1,fly
32009,Imp,10643,IGF2BP3,fly
40436,mub,10643,IGF2BP3,fly
44258,ps,10643,IGF2BP3,fly
32009,Imp,10644,IGF2BP2,fly
40436,mub,10644,IGF2BP2,fly
44258,ps,10644,IGF2BP2,fly
44132,slmo,10650,PRELID3A,fly
32450,CG5662,10651,MTX2,fly
40178,CG8004,10651,MTX2,fly
31706,Ykt6,10652,YKT6,fly
38893,CG7565,10653,SPINT2,fly
35255,CG10268,10654,PMVK,fly
32291,dmrt11E,10655,DMRT2,fly
37577,nsr,10656,KHDRBS3,fly
37567,CG10384,10656,KHDRBS3,fly
37562,qkr58E-2,10656,KHDRBS3,fly
37561,qkr58E-1,10656,KHDRBS3,fly
37559,qkr58E-3,10656,KHDRBS3,fly
36966,qkr54B,10656,KHDRBS3,fly
37576,CG3927,10656,KHDRBS3,fly
37484,CG4021,10656,KHDRBS3,fly
37484,CG4021,10657,KHDRBS1,fly
37562,qkr58E-2,10657,KHDRBS1,fly
36966,qkr54B,10657,KHDRBS1,fly
37577,nsr,10657,KHDRBS1,fly
37576,CG3927,10657,KHDRBS1,fly
37567,CG10384,10657,KHDRBS1,fly
37561,qkr58E-1,10657,KHDRBS1,fly
37559,qkr58E-3,10657,KHDRBS1,fly
250811,bru2,10658,CELF1,fly
34648,bru1,10658,CELF1,fly
37947,Pof,10658,CELF1,fly
250811,bru2,10659,CELF2,fly
34648,bru1,10659,CELF2,fly
37947,Pof,10659,CELF2,fly
36779,Jhedup,1066,CES1,fly
34193,Glt,1066,CES1,fly
36780,Jhe,1066,CES1,fly
34279,CG4382,1066,CES1,fly
34195,CG9289,1066,CES1,fly
34194,CG9287,1066,CES1,fly
34278,CG3841,1066,CES1,fly
34927,Gli,1066,CES1,fly
37572,gas,1066,CES1,fly
40908,alpha-Est2,1066,CES1,fly
41330,CG4757,1066,CES1,fly
40909,alpha-Est1,1066,CES1,fly
40912,Nlg3,1066,CES1,fly
40905,alpha-Est5,1066,CES1,fly
40906,alpha-Est4,1066,CES1,fly
39393,Est-P,1066,CES1,fly
40899,alpha-Est8,1066,CES1,fly
40907,alpha-Est3,1066,CES1,fly
40901,alpha-Est7,1066,CES1,fly
40897,alpha-Est9,1066,CES1,fly
40902,alpha-Est6,1066,CES1,fly
40896,alpha-Est10,1066,CES1,fly
39392,Est-6,1066,CES1,fly
42541,lbl,10660,LBX1,fly
42542,lbe,10660,LBX1,fly
2768719,luna,10661,KLF1,fly
35097,Fas3,10666,CD226,fly
36547,PheRS-m,10667,FARS2,fly
41250,CG12817,10669,CGREF1,fly
41071,RagA-B,10670,RRAGA,fly
35195,DCTN6-p27,10671,DCTN6,fly
246420,CG30054,10672,GNA13,fly
3355131,cta,10672,GNA13,fly
36385,CG17760,10672,GNA13,fly
39861,Galphaf,10672,GNA13,fly
38765,Galphai,10672,GNA13,fly
46008,Gel,10677,AVIL,fly
31358,brn,10678,B3GNT2,fly
318949,CG31802,1068,CETN1,fly
3355126,CG17493,1068,CETN1,fly
31744,Gbeta5,10681,GNB5,fly
246577,CG30378,1069,CETN2,fly
37613,CG13526,1069,CETN2,fly
35498,TpnC4,1069,CETN2,fly
43117,CG5024,1069,CETN2,fly
43118,CG17770,1069,CETN2,fly
38164,FucTD,10690,FUT9,fly
32518,CCT6,10693,CCT6B,fly
35882,CCT8,10694,CCT8,fly
35498,TpnC4,1070,CETN3,fly
42869,TBC1d7,107080638,TBC1D7|TBC1D7-LOC100130357,fly
32881,Usp39,10713,USP39,fly
33769,H15,10716,TBR1,fly
33770,mid,10716,TBR1,fly
37874,ocm,10716,TBR1,fly
31381,rb,10717,AP4B1,fly
32861,CG6873,1072,CFL1,fly
37841,tsr,1072,CFL1,fly
33993,Ugt307A1,10720,UGT2B11,fly
35138,Ugt36D1,10720,UGT2B11,fly
35307,Ugt37A1,10720,UGT2B11,fly
35139,Ugt36E1,10720,UGT2B11,fly
37421,Ugt49C1,10720,UGT2B11,fly
35137,Ugt36F1,10720,UGT2B11,fly
37420,Ugt49B1,10720,UGT2B11,fly
41334,Ugt35A1,10720,UGT2B11,fly
41333,Ugt35B1,10720,UGT2B11,fly
40079,Ugt316A1,10720,UGT2B11,fly
53502,Ugt302K1,10720,UGT2B11,fly
53512,Ugt37E1,10720,UGT2B11,fly
42775,Ugt303B1,10720,UGT2B11,fly
43708,Ugt35D1,10720,UGT2B11,fly
53583,Ugt37C1,10720,UGT2B11,fly
42776,Ugt303B2,10720,UGT2B11,fly
53504,Ugt35E1,10720,UGT2B11,fly
53513,Ugt37C2,10720,UGT2B11,fly
42538,Ugt49B2,10720,UGT2B11,fly
53511,Ugt37D1,10720,UGT2B11,fly
53508,Ugt302E1,10720,UGT2B11,fly
42774,Ugt303B3,10720,UGT2B11,fly
41574,Ugt37A3,10720,UGT2B11,fly
53503,Ugt303A1,10720,UGT2B11,fly
44058,Ugt36A1,10720,UGT2B11,fly
53506,Ugt35E2,10720,UGT2B11,fly
53510,Ugt302C1,10720,UGT2B11,fly
41573,Ugt37A2,10720,UGT2B11,fly
53501,Ugt304A1,10720,UGT2B11,fly
59217,Ugt305A1,10720,UGT2B11,fly
53584,Ugt37B1,10720,UGT2B11,fly
41571,DNApol-theta,10721,POLQ,fly
35111,CG10413,10723,SLC12A7,fly
37800,kcc,10723,SLC12A7,fly
39410,Ncc69,10723,SLC12A7,fly
42518,Oga,10724,OGA,fly
32321,NFAT,10725,NFAT5,fly
39879,nudC,10726,NUDC,fly
41173,p23,10728,PTGES3,fly
32861,CG6873,1073,CFL2,fly
37841,tsr,1073,CFL2,fly
37636,YME1L,10730,YME1L1,fly
40384,SAK,10733,PLK4,fly
33974,SA,10734,STAG3,fly
38167,SA-2,10734,STAG3,fly
44108,Optix,10736,SIX2,fly
36260,Sobp,10742,RAI2,fly
37063,CG5098,10743,RAI1,fly
35583,phtf,10745,PHTF1,fly
32257,lic,10746,MAP3K2,fly
33262,dock,10750,GRAP,fly
37232,CalpA,10753,CAPN9,fly
46027,kermit,10755,GIPC1,fly
35784,Nup50,10762,NUP50,fly
33837,lid,10765,KDM5B,fly
32574,Tob,10766,TOB2,fly
117365,HBS1,10767,HBS1L,fly
38342,AhcyL1,10768,AHCYL1,fly
42043,AhcyL2,10768,AHCYL1,fly
36376,CG8569,10771,ZMYND11,fly
38889,Pop4,10775,POP4,fly
44543,enc,10777,ARPP21,fly
31267,CG2712,10781,ZNF266,fly
39697,Phs,10781,ZNF266,fly
41445,CG3281,10781,ZNF266,fly
36170,CG12391,10782,ZNF274,fly
41032,hb,10782,ZNF274,fly
31566,wuho,10785,WDR4,fly
246519,MFS1,10786,SLC17A3,fly
33427,VGlut,10786,SLC17A3,fly
31413,CG6978,10786,SLC17A3,fly
37623,CG12490,10786,SLC17A3,fly
37624,CG9825,10786,SLC17A3,fly
36865,Picot,10786,SLC17A3,fly
37625,CG9826,10786,SLC17A3,fly
37622,CG30265,10786,SLC17A3,fly
37626,CG3649,10786,SLC17A3,fly
37168,MFS15,10786,SLC17A3,fly
37170,CG15096,10786,SLC17A3,fly
37427,MFS16,10786,SLC17A3,fly
35745,MFS12,10786,SLC17A3,fly
34773,CG9254,10786,SLC17A3,fly
35521,CG7881,10786,SLC17A3,fly
43761,CG2003,10786,SLC17A3,fly
47253,dmGlut,10786,SLC17A3,fly
46085,MFS14,10786,SLC17A3,fly
40462,Hem,10787,NCKAP1,fly
36080,Syb,10791,VAMP5,fly
41279,pug,10797,MTHFD2,fly
34148,CG7627,1080,CFTR,fly
37428,CG10505,1080,CFTR,fly
35366,CG9270,1080,CFTR,fly
35163,CG31792,1080,CFTR,fly
34686,MRP,1080,CFTR,fly
41387,Mrp4,1080,CFTR,fly
43450,rdog,1080,CFTR,fly
42362,CG4562,1080,CFTR,fly
47905,l(2)03659,1080,CFTR,fly
43451,CG11898,1080,CFTR,fly
42438,Sep2,10801,SEPTIN9,fly
36025,Sec24AB,10802,SEC24A,fly
39557,Hsc70Cb,10808,HSPH1,fly
34519,SCAR,10810,WASF3,fly
39689,CG12301,10813,UTP14A,fly
64877,cpx,10814,CPLX2,fly
64877,cpx,10815,CPLX1,fly
31667,Dok,10817,FRS3,fly
34169,CG13398,10817,FRS3,fly
31667,Dok,10818,FRS2,fly
34169,CG13398,10818,FRS2,fly
3355097,Gpb5,1082,CGB3,fly
32300,CG1998,10826,FAXDC2,fly
32325,CG11162,10826,FAXDC2,fly
41907,CG9590,10827,FAM114A2,fly
35407,CG8665,10840,ALDH1L1,fly
43244,CG31075,10840,ALDH1L1,fly
32946,Grip84,10844,TUBGCP2,fly
38852,CG7716,10844,TUBGCP2,fly
42369,CG4538,10845,CLPX,fly
42212,CG14309,10855,HPSE,fly
40092,rept,10856,RUVBL2,fly
32548,MSBP,10857,PGRMC1,fly
34755,CG16957,10857,PGRMC1,fly
34772,kuz,10863,ADAM28,fly
31047,CG3690,10864,SLC22A7,fly
318594,CG31106,10864,SLC22A7,fly
2769005,CG33233,10864,SLC22A7,fly
2769006,CG33234,10864,SLC22A7,fly
326130,CG31272,10864,SLC22A7,fly
32127,CG15221,10864,SLC22A7,fly
36417,Balat,10864,SLC22A7,fly
38689,CG42269,10864,SLC22A7,fly
40590,CG44098,10864,SLC22A7,fly
38664,CG10486,10864,SLC22A7,fly
41287,CG14691,10864,SLC22A7,fly
38662,CG5592,10864,SLC22A7,fly
42338,CG16727,10864,SLC22A7,fly
42336,CG17751,10864,SLC22A7,fly
42335,CG7342,10864,SLC22A7,fly
42337,CG17752,10864,SLC22A7,fly
41791,CG14857,10864,SLC22A7,fly
43030,CG31103,10864,SLC22A7,fly
42019,CG12783,10864,SLC22A7,fly
42374,CG4465,10864,SLC22A7,fly
41789,CG14855,10864,SLC22A7,fly
42893,CG6356,10864,SLC22A7,fly
42376,CG4462,10864,SLC22A7,fly
41790,CG14856,10864,SLC22A7,fly
42891,Orct,10864,SLC22A7,fly
42377,CG4459,10864,SLC22A7,fly
42339,CG6231,10864,SLC22A7,fly
42890,Orct2,10864,SLC22A7,fly
42334,CG7333,10864,SLC22A7,fly
32877,htk,10865,ARID5A,fly
36839,CG7848,10873,ME3,fly
3772692,Menl-2,10873,ME3,fly
3772542,Menl-1,10873,ME3,fly
43936,Men-b,10873,ME3,fly
47173,Men,10873,ME3,fly
32530,mRpS30,10884,MRPS30,fly
42196,CG8064,10885,WDR3,fly
42530,SIFaR,10886,NPFFR2,fly
40562,srl,10891,PPARGC1A,fly
43217,Yif1,10897,YIF1A,fly
33259,Clp,10898,CPSF4,fly
38235,JTBR,10899,JTB,fly
35419,Ac3,109,ADCY3,fly
43277,CG31064,10900,RUNDC3A,fly
43271,CG6051,10900,RUNDC3A,fly
318794,CG31548,10901,DHRS4,fly
31046,CG3699,10901,DHRS4,fly
40689,CG31549,10901,DHRS4,fly
40691,CG31546,10901,DHRS4,fly
40690,CG12171,10901,DHRS4,fly
43502,CG7601,10901,DHRS4,fly
43460,Brd8,10902,BRD8,fly
32589,CG3632,10903,MTMR11,fly
33845,mtm,10903,MTMR11,fly
32408,CG14411,10903,MTMR11,fly
37707,CG3530,10903,MTMR11,fly
41427,Sbf,10903,MTMR11,fly
39026,CG5026,10903,MTMR11,fly
38628,bc10,10904,BLCAP,fly
318624,alpha-Man-Ic,10905,MAN1A2,fly
31957,alpha-Man-Ia,10905,MAN1A2,fly
34714,Edem2,10905,MAN1A2,fly
33645,Dim1,10907,TXNL4A,fly
31716,sws,10908,PNPLA6,fly
44910,unc-45,10910,SUGT1,fly
35646,Gadd45,10912,GADD45G,fly
49636,hrg,10914,PAPOLA,fly
40860,MAGE,10916,MAGED2,fly
30971,G9a,10919,EHMT2,fly
32301,Set2,10919,EHMT2,fly
41303,CG4565,10919,EHMT2,fly
5740122,CG34334,10921,RNPS1,fly
318867,CG31643,10922,FASTK,fly
326184,CG32052,10924,SMPDL3A,fly
34974,chif,10926,DBF4,fly
42484,Rlip,10928,RALBP1,fly
53444,SC35,10929,SRSF8,fly
41850,MRG15,10933,MORF4L1,fly
42109,Prx3,10935,PRDX3,fly
41569,Past1,10938,EHD1,fly
31475,Pop1,10940,POP1,fly
33993,Ugt307A1,10941,UGT2A1,fly
37421,Ugt49C1,10941,UGT2A1,fly
35307,Ugt37A1,10941,UGT2A1,fly
37420,Ugt49B1,10941,UGT2A1,fly
35137,Ugt36F1,10941,UGT2A1,fly
35138,Ugt36D1,10941,UGT2A1,fly
35139,Ugt36E1,10941,UGT2A1,fly
40079,Ugt316A1,10941,UGT2A1,fly
41334,Ugt35A1,10941,UGT2A1,fly
41333,Ugt35B1,10941,UGT2A1,fly
42538,Ugt49B2,10941,UGT2A1,fly
41573,Ugt37A2,10941,UGT2A1,fly
53501,Ugt304A1,10941,UGT2A1,fly
42774,Ugt303B3,10941,UGT2A1,fly
59217,Ugt305A1,10941,UGT2A1,fly
53510,Ugt302C1,10941,UGT2A1,fly
53513,Ugt37C2,10941,UGT2A1,fly
53584,Ugt37B1,10941,UGT2A1,fly
53512,Ugt37E1,10941,UGT2A1,fly
42775,Ugt303B1,10941,UGT2A1,fly
53504,Ugt35E1,10941,UGT2A1,fly
53511,Ugt37D1,10941,UGT2A1,fly
53503,Ugt303A1,10941,UGT2A1,fly
53506,Ugt35E2,10941,UGT2A1,fly
42776,Ugt303B2,10941,UGT2A1,fly
43708,Ugt35D1,10941,UGT2A1,fly
44058,Ugt36A1,10941,UGT2A1,fly
41574,Ugt37A3,10941,UGT2A1,fly
53502,Ugt302K1,10941,UGT2A1,fly
53583,Ugt37C1,10941,UGT2A1,fly
53508,Ugt302E1,10941,UGT2A1,fly
41958,Sb,10942,PRSS21,fly
59226,CG17242,10942,PRSS21,fly
38779,msl-3,10943,MSL3,fly
34427,KdelR,10945,KDELR1,fly
40678,noi,10946,SF3A3,fly
31647,cm,10947,AP3M2,fly
37927,Start1,10948,STARD3,fly
34119,Su(var)205,10951,CBX1,fly
46080,Sec61beta,10952,SEC61B,fly
33202,Stip1,10953,TOMM34,fly
35052,Sgt,10953,TOMM34,fly
44910,unc-45,10953,TOMM34,fly
34750,CG9302,10954,PDIA5,fly
39827,TMS1,10955,SERINC3,fly
41058,aqz,10957,PNRC1,fly
32140,p24-1,10959,TMED2,fly
42872,CG5510,10960,LMAN2,fly
37206,wbl,10961,ERP29,fly
43691,CG1542,10969,EBNA1BP2,fly
32627,SMC3,10970,CKAP4,fly
42996,bai,10972,TMED10,fly
41891,obe,10973,ASCC3,fly
36494,cbc,10978,CLP1,fly
38488,Fit1,10979,FERMT2,fly
39907,Fit2,10979,FERMT2,fly
42661,CSN6,10980,COPS6,fly
319019,Mst27D,10982,MAPRE2,fly
317999,CG32371,10982,MAPRE2,fly
33622,CG2955,10982,MAPRE2,fly
37179,CG18190,10982,MAPRE2,fly
35584,Eb1,10982,MAPRE2,fly
32551,CycD,10983,CCNI,fly
34924,CycE,10983,CCNI,fly
37618,CycB,10983,CCNI,fly
3355040,l(3)80Fj,10985,GCN1,fly
42000,CSN5,10987,COPS5,fly
42587,Mitofilin,10989,IMMT,fly
32694,CG16700,10991,SLC38A3,fly
32695,CG4991,10991,SLC38A3,fly
326194,CG32081,10991,SLC38A3,fly
36161,polyph,10991,SLC38A3,fly
38264,CG1139,10991,SLC38A3,fly
39232,CG7888,10991,SLC38A3,fly
39230,CG32079,10991,SLC38A3,fly
32426,pdgy,10998,SLC27A5,fly
26067068,Fatp1,10998,SLC27A5,fly
37657,Fatp2,10998,SLC27A5,fly
36356,CG8834,10998,SLC27A5,fly
37357,CG17999,10998,SLC27A5,fly
34822,hll,10998,SLC27A5,fly
37358,CG9993,10998,SLC27A5,fly
37887,Fatp3,10998,SLC27A5,fly
37901,CG4563,10998,SLC27A5,fly
38658,CG5568,10998,SLC27A5,fly
38659,CG18586,10998,SLC27A5,fly
42351,CG6300,10998,SLC27A5,fly
46068,Acsl,10998,SLC27A5,fly
42355,CG11453,10998,SLC27A5,fly
42353,CG11391,10998,SLC27A5,fly
42352,CG11659,10998,SLC27A5,fly
44117,bgm,10998,SLC27A5,fly
42354,CG11407,10998,SLC27A5,fly
41477,CG4830,10998,SLC27A5,fly
32426,pdgy,10999,SLC27A4,fly
26067068,Fatp1,10999,SLC27A4,fly
37358,CG9993,10999,SLC27A4,fly
37657,Fatp2,10999,SLC27A4,fly
37357,CG17999,10999,SLC27A4,fly
36356,CG8834,10999,SLC27A4,fly
37901,CG4563,10999,SLC27A4,fly
37887,Fatp3,10999,SLC27A4,fly
38659,CG18586,10999,SLC27A4,fly
38658,CG5568,10999,SLC27A4,fly
42351,CG6300,10999,SLC27A4,fly
41477,CG4830,10999,SLC27A4,fly
42354,CG11407,10999,SLC27A4,fly
42352,CG11659,10999,SLC27A4,fly
42355,CG11453,10999,SLC27A4,fly
42353,CG11391,10999,SLC27A4,fly
32426,pdgy,11000,SLC27A3,fly
26067068,Fatp1,11000,SLC27A3,fly
37358,CG9993,11000,SLC27A3,fly
37357,CG17999,11000,SLC27A3,fly
36356,CG8834,11000,SLC27A3,fly
37657,Fatp2,11000,SLC27A3,fly
38658,CG5568,11000,SLC27A3,fly
37901,CG4563,11000,SLC27A3,fly
38659,CG18586,11000,SLC27A3,fly
37887,Fatp3,11000,SLC27A3,fly
42351,CG6300,11000,SLC27A3,fly
42353,CG11391,11000,SLC27A3,fly
42355,CG11453,11000,SLC27A3,fly
42352,CG11659,11000,SLC27A3,fly
42354,CG11407,11000,SLC27A3,fly
41477,CG4830,11000,SLC27A3,fly
26067068,Fatp1,11001,SLC27A2,fly
32426,pdgy,11001,SLC27A2,fly
34822,hll,11001,SLC27A2,fly
37657,Fatp2,11001,SLC27A2,fly
37357,CG17999,11001,SLC27A2,fly
37358,CG9993,11001,SLC27A2,fly
36356,CG8834,11001,SLC27A2,fly
38658,CG5568,11001,SLC27A2,fly
37901,CG4563,11001,SLC27A2,fly
38659,CG18586,11001,SLC27A2,fly
37887,Fatp3,11001,SLC27A2,fly
41477,CG4830,11001,SLC27A2,fly
42354,CG11407,11001,SLC27A2,fly
46068,Acsl,11001,SLC27A2,fly
42351,CG6300,11001,SLC27A2,fly
42353,CG11391,11001,SLC27A2,fly
42355,CG11453,11001,SLC27A2,fly
44117,bgm,11001,SLC27A2,fly
42352,CG11659,11001,SLC27A2,fly
32049,Klp10A,11004,KIF2C,fly
37671,Klp59C,11004,KIF2C,fly
37674,Klp59D,11004,KIF2C,fly
34912,kek3,1101,CHAD,fly
34823,CG18095,1101,CHAD,fly
38579,CG7509,1101,CHAD,fly
38590,Con,1101,CHAD,fly
32385,CG9400,11010,GLIPR1,fly
14462630,CG43776,11010,GLIPR1,fly
318662,CG31286,11010,GLIPR1,fly
246647,antr,11010,GLIPR1,fly
317973,CG32313,11010,GLIPR1,fly
246645,CG30486,11010,GLIPR1,fly
318150,CG32679,11010,GLIPR1,fly
10178796,CG42780,11010,GLIPR1,fly
14462631,CG43777,11010,GLIPR1,fly
37441,CG17974,11010,GLIPR1,fly
35303,CG10651,11010,GLIPR1,fly
37440,CG9822,11010,GLIPR1,fly
36414,CG17575,11010,GLIPR1,fly
39181,CG8072,11010,GLIPR1,fly
39183,CG6628,11010,GLIPR1,fly
41358,scpr-A,11010,GLIPR1,fly
41348,scpr-C,11010,GLIPR1,fly
40788,CG42564,11010,GLIPR1,fly
41357,scpr-B,11010,GLIPR1,fly
37863,CG43775,11010,GLIPR1,fly
3885644,CG34002,11010,GLIPR1,fly
37942,CG3640,11010,GLIPR1,fly
41623,CG8483,11010,GLIPR1,fly
44079,Ag5r2,11010,GLIPR1,fly
44631,Ag5r,11010,GLIPR1,fly
318206,Tlk,11011,TLK2,fly
318653,CG31269,11012,KLK11,fly
14462452,CG12256,11012,KLK11,fly
318221,CG32808,11012,KLK11,fly
32649,CG9673,11012,KLK11,fly
34638,Phae2,11012,KLK11,fly
34836,Send2,11012,KLK11,fly
41482,CG17404,11012,KLK11,fly
42067,CG17477,11012,KLK11,fly
42070,CG4053,11012,KLK11,fly
41484,CG3916,11012,KLK11,fly
34427,KdelR,11014,KDELR2,fly
34427,KdelR,11015,KDELR3,fly
32140,p24-1,11018,TMED1,fly
40259,Las,11019,LIAS,fly
33332,CG7420,1102,RCBTB2,fly
38669,Rcc1,1102,RCBTB2,fly
43518,ca,1102,RCBTB2,fly
37322,lms,11023,VAX1,fly
42249,ChAT,1103,CHAT,fly
32861,CG6873,11034,DSTN,fly
37841,tsr,11034,DSTN,fly
43284,TfIIA-L,11036,GTF2A1L,fly
33332,CG7420,1104,RCC1,fly
38669,Rcc1,1104,RCC1,fly
33807,CG9171,11041,B4GAT1,fly
33800,CG11149,11041,B4GAT1,fly
34687,CG15483,11041,B4GAT1,fly
31795,Trf4-1,11044,TENT4A,fly
42983,Trf4-2,11044,TENT4A,fly
39943,frc,11046,SLC35D2,fly
31433,Rpn13R,11047,ADRM1,fly
36545,Rpn13,11047,ADRM1,fly
39083,Cpsf5,11051,NUDT21,fly
38937,Cpsf6,11052,CPSF6,fly
39979,CG5589,11056,DDX52,fly
33532,Hydr2,11057,ABHD2,fly
33379,Su(dx),11059,WWP1,fly
35179,CG10495,11062,DUS4L,fly
39567,Sox21a,11063,SOX30,fly
37822,Sox14,11063,SOX30,fly
44118,vih,11065,UBE2C,fly
35242,CG10165,11068,CYB561D2,fly
35252,CG13077,11068,CYB561D2,fly
35251,CG13078,11068,CYB561D2,fly
33904,CG9536,11070,TMEM115,fly
33863,stai,11075,STMN2,fly
39813,ringer,11076,TPPP,fly
34850,osp,11078,TRIOBP,fly
43042,CG11857,11079,RER1,fly
40450,CG7130,11080,DNAJB4,fly
32561,mmd,11085,ADAM30,fly
34772,kuz,11085,ADAM30,fly
32561,mmd,11086,ADAM29,fly
34772,kuz,11086,ADAM29,fly
31955,Hk,1109,AKR1C4,fly
39305,CG6083,1109,AKR1C4,fly
41454,CG3397,1109,AKR1C4,fly
41452,CG18547,1109,AKR1C4,fly
37024,CG10931,11091,WDR5,fly
53428,wds,11091,WDR5,fly
39720,fwe,11094,CACFD1,fly
317813,CG18789,11097,NUP42,fly
59163,CG18787,11097,NUP42,fly
39835,CG43373,111,ADCY5,fly
37288,Ate1,11101,ATE1,fly
5740224,Rpp14a,11102,RPP14,fly
43578,Rpp14b,11102,RPP14,fly
33269,dbe,11103,KRR1,fly
33544,Fign,11104,KATNA1,fly
40715,kat-60L1,11104,KATNA1,fly
53566,Kat60,11104,KATNA1,fly
34993,grp,1111,CHEK1,fly
39429,sti,11113,CIT,fly
47384,sra,11123,RCAN3,fly
36769,casp,11124,FAF1,fly
38611,Klp64D,11127,KIF3A,fly
32524,RpIIIC160,11128,POLR3A,fly
42937,CG6695,11129,CLASRP,fly
40510,slif,11136,SLC7A9,fly
39662,CG7255,11136,SLC7A9,fly
39625,mnd,11136,SLC7A9,fly
39990,CG5535,11136,SLC7A9,fly
43707,CG1607,11136,SLC7A9,fly
36150,nclb,11137,PWP1,fly
38232,Cdc37,11140,CDC37,fly
246652,CG30496,11146,GLMN,fly
33083,bves,11149,BVES,fly
35596,coro,11151,CORO1A,fly
33897,Fic,11153,FICD,fly
37372,CG9344,11157,LSM6,fly
31926,Idgf4,1116,CHI3L1,fly
246535,Cht12,1116,CHI3L1,fly
33144,Cda4,1116,CHI3L1,fly
3355116,Cht10,1116,CHI3L1,fly
34981,Idgf3,1116,CHI3L1,fly
37392,Cht9,1116,CHI3L1,fly
36868,Idgf6,1116,CHI3L1,fly
34978,Idgf1,1116,CHI3L1,fly
37390,Cht8,1116,CHI3L1,fly
34979,Idgf2,1116,CHI3L1,fly
37104,Idgf5,1116,CHI3L1,fly
38370,Cht7,1116,CHI3L1,fly
49815,Cht4,1116,CHI3L1,fly
32504,CG8128,11162,NUDT6,fly
39226,Aps,11163,NUDT4,fly
39569,Sox21b,11166,SOX21,fly
36551,Ctf4,11169,WDHD1,fly
33144,Cda4,1117,CHI3L2,fly
31926,Idgf4,1117,CHI3L2,fly
246535,Cht12,1117,CHI3L2,fly
3355116,Cht10,1117,CHI3L2,fly
36868,Idgf6,1117,CHI3L2,fly
34978,Idgf1,1117,CHI3L2,fly
37390,Cht8,1117,CHI3L2,fly
34979,Idgf2,1117,CHI3L2,fly
37392,Cht9,1117,CHI3L2,fly
37104,Idgf5,1117,CHI3L2,fly
34981,Idgf3,1117,CHI3L2,fly
38370,Cht7,1117,CHI3L2,fly
49815,Cht4,1117,CHI3L2,fly
35344,CG9328,11170,FAM107A,fly
37727,wmd,11171,STRAP,fly
43751,Acf,11176,BAZ2A,fly
43751,Acf,11177,BAZ1A,fly
31829,CG15365,11178,LZTS1,fly
37659,CG9890,11179,ZNF277,fly
3355116,Cht10,1118,CHIT1,fly
33144,Cda4,1118,CHIT1,fly
246535,Cht12,1118,CHIT1,fly
31926,Idgf4,1118,CHIT1,fly
34978,Idgf1,1118,CHIT1,fly
37390,Cht8,1118,CHIT1,fly
34979,Idgf2,1118,CHIT1,fly
34981,Idgf3,1118,CHIT1,fly
37392,Cht9,1118,CHIT1,fly
37104,Idgf5,1118,CHIT1,fly
36868,Idgf6,1118,CHIT1,fly
38370,Cht7,1118,CHIT1,fly
49815,Cht4,1118,CHIT1,fly
32526,CG33172,11180,WDR6,fly
36833,CG6262,11181,TREH,fly
45368,Treh,11181,TREH,fly
10178905,CG42826,11182,SLC2A6,fly
33542,CG15406,11182,SLC2A6,fly
2768939,CG33282,11182,SLC2A6,fly
33545,CG8837,11182,SLC2A6,fly
326185,CG32054,11182,SLC2A6,fly
33547,CG3285,11182,SLC2A6,fly
33548,CG15408,11182,SLC2A6,fly
2768938,CG33281,11182,SLC2A6,fly
31653,CG4607,11182,SLC2A6,fly
36249,Tret1-2,11182,SLC2A6,fly
36742,CG8249,11182,SLC2A6,fly
35520,CG7882,11182,SLC2A6,fly
35774,sut1,11182,SLC2A6,fly
36248,Tret1-1,11182,SLC2A6,fly
36994,CG6484,11182,SLC2A6,fly
36055,sut4,11182,SLC2A6,fly
39178,CG32053,11182,SLC2A6,fly
40866,CG14606,11182,SLC2A6,fly
39177,CG14160,11182,SLC2A6,fly
39458,CG10960,11182,SLC2A6,fly
40867,CG14605,11182,SLC2A6,fly
39179,CG42825,11182,SLC2A6,fly
40727,CG1208,11182,SLC2A6,fly
42036,Glut3,11182,SLC2A6,fly
41978,CG17929,11182,SLC2A6,fly
44269,sut2,11182,SLC2A6,fly
44268,sut3,11182,SLC2A6,fly
41977,CG6901,11182,SLC2A6,fly
41979,CG17930,11182,SLC2A6,fly
42734,Rassf,11186,RASSF1,fly
3355143,p120ctn,11187,PKP3,fly
36683,CG11807,11188,NISCH,fly
250811,bru2,11189,CELF3,fly
34648,bru1,11189,CELF3,fly
37947,Pof,11189,CELF3,fly
35417,CG2201,1119,CHKA,fly
42860,Root,11190,CEP250,fly
33264,CG4291,11193,WBP4,fly
34109,PAPLA1,11196,SEC23IP,fly
38248,dre4,11198,SUPT16H,fly
32612,AnxB11,11199,ANXA10,fly
42492,AnxB9,11199,ANXA10,fly
35417,CG2201,1120,CHKB,fly
35288,lok,11200,CHEK2,fly
40965,DNApol-iota,11201,POLI,fly
318221,CG32808,11202,KLK8,fly
32649,CG9673,11202,KLK8,fly
14462452,CG12256,11202,KLK8,fly
318653,CG31269,11202,KLK8,fly
34638,Phae2,11202,KLK8,fly
34836,Send2,11202,KLK8,fly
41482,CG17404,11202,KLK8,fly
42067,CG17477,11202,KLK8,fly
41484,CG3916,11202,KLK8,fly
42070,CG4053,11202,KLK8,fly
37246,Rep,1121,CHM,fly
31023,fz3,11211,FZD10,fly
