model_entrez,model_symbol,human_entrez,human_symbol,species
102216272,Taf9|Ak6,102157402,AK6,mouse
96875,Prg4,10216,PRG4,mouse
69274,Ctdspl,10217,CTDSPL,mouse
654812,Angptl7,10218,ANGPTL7,mouse
50928,Klrg1,10219,KLRG1,mouse
12572,Cdk7,1022,CDK7,mouse
14561,Gdf11,10220,GDF11,mouse
211770,Trib1,10221,TRIB1,mouse
59290,Gpa33,10223,GPA33,mouse
84544,Cd96,10225,CD96,mouse
66905,Plin3,10226,PLIN3,mouse
68294,Mfsd10,10227,MFSD10,mouse
58244,Stx6,10228,STX6,mouse
66276,1810009A15Rik,102288414,C11orf98,mouse
12850,Coq7,10229,COQ7,mouse
53901,Rcan2,10231,RCAN2,mouse
56047,Msln,10232,MSLN,mouse
16977,Lrrc23,10233,LRRC23,mouse
74511,Lrrc17,10234,LRRC17,mouse
19395,Rasgrp2,10235,RASGRP2,mouse
74326,Hnrnpr,10236,HNRNPR,mouse
110172,Slc35b1,10237,SLC35B1,mouse
71833,Dcaf7,10238,DCAF7,mouse
11778,Ap3s2,10239,AP3S2,mouse
264064,Cdk8,1024,CDK8,mouse
57312,Mrps31,10240,MRPS31,mouse
76815,Calcoco2,10241,CALCOCO2,mouse
72413,Kcnmb2,10242,KCNMB2,mouse
268566,Gphn,10243,GPHN,mouse
227746,Rabepk,10244,RABEPK,mouse
21855,Timm17b,10245,TIMM17B,mouse
218103,Slc17a2,10246,SLC17A2,mouse
15473,Rida,10247,RIDA,mouse
74097,Pop7,10248,POP7,mouse
107146,Glyat,10249,GLYAT,mouse
240549,Gm4952,10249,GLYAT,mouse
107951,Cdk9,1025,CDK9,mouse
51796,Srrm1,10250,SRRM1,mouse
236576,Spry3,10251,SPRY3,mouse
24063,Spry1,10252,SPRY1,mouse
24064,Spry2,10253,SPRY2,mouse
56324,Stam2,10254,STAM2,mouse
194231,Cnksr1,10256,CNKSR1,mouse
239273,Abcc4,10257,ABCC4,mouse
12575,Cdkn1a,1026,CDKN1A,mouse
102442,Dennd4a,10260,DENND4A,mouse
80719,Igsf6,10261,IGSF6,mouse
107701,Sf3b4,10262,SF3B4,mouse
52004,Cdk2ap2,10263,CDK2AP2,mouse
54352,Irx5,10265,IRX5,mouse
54409,Ramp2,10266,RAMP2,mouse
51801,Ramp1,10267,RAMP1,mouse
56089,Ramp3,10268,RAMP3,mouse
230709,Zmpste24,10269,ZMPSTE24,mouse
12576,Cdkn1b,1027,CDKN1B,mouse
56399,Akap8,10270,AKAP8,mouse
83554,Fstl3,10272,FSTL3,mouse
72997,Kantr,102723508,KANTR,mouse
270599,Gm648,102723631,CT45A10,mouse
211548,Nomo1,102723728,NOMO2|LOC102723728,mouse
102638837,Tle7,102723796,TLE7,mouse
620858,Gm13539,102723971,LOC102723971,mouse
102639178,Gm35549,102724231,C3orf86P,mouse
319508,Syt15,102724488,SYT15B,mouse
677289,Prr33,102724536,PRR33,mouse
101055863,Msantd5f2,102724657,MSANTD5,mouse
193286,BC049762,102724657,MSANTD5,mouse
242502,Msantd5f1,102724657,MSANTD5,mouse
622699,Msantd5,102724657,MSANTD5,mouse
433719,Gm11487,102724657,MSANTD5,mouse
623281,Msantd5f9,102724657,MSANTD5,mouse
56424,Stub1,10273,STUB1,mouse
20842,Stag1,10274,STAG1,mouse
56349,Net1,10276,NET1,mouse
63958,Ube4b,10277,UBE4B,mouse
13644,Efs,10278,EFS,mouse
54373,Prss16,10279,PRSS16,mouse
12577,Cdkn1c,1028,CDKN1C,mouse
18391,Sigmar1,10280,SIGMAR1,mouse
27373,Csnk1e,102800317,TPTEP2-CSNK1E,mouse
12068,Bet1,10282,BET1,mouse
67285,Cwc27,10283,CWC27,mouse
100041953,Sap18b,10284,SAP18,mouse
20220,Sap18,10284,SAP18,mouse
76479,Smndc1,10285,SMNDC1,mouse
68183,Bcas2,10286,BCAS2,mouse
56470,Rgs19,10287,RGS19,mouse
18733,Pirb,10288,LILRB2,mouse
68969,Eif1b,10289,EIF1B,mouse
12578,Cdkn2a,1029,CDKN2A,mouse
12579,Cdkn2b,1029,CDKN2A,mouse
11790,Speg,10290,SPEG,mouse
67465,Sf3a1,10291,SF3A1,mouse
22036,Traip,10293,TRAIP,mouse
56445,Dnaja2,10294,DNAJA2,mouse
12041,Bckdk,10295,BCKDK,mouse
59003,Maea,10296,MAEA,mouse
23805,Apc2,10297,APC2,mouse
70584,Pak4,10298,PAK4,mouse
223455,Marchf6,10299,MARCHF6,mouse
56417,Adar,103,ADAR,mouse
12579,Cdkn2b,1030,CDKN2B,mouse
74187,Katnb1,10300,KATNB1,mouse
330959,Snapc5,10302,SNAPC5,mouse
225372,Apbb3,10307,APBB3,mouse
100216455,Gm14124,10308,ZNF267,mouse
102640477,Gm14412,10308,ZNF267,mouse
241944,Zfp267,10308,ZNF267,mouse
22688,Zfp26,10308,ZNF267,mouse
381067,Zfp229,10308,ZNF267,mouse
630579,Zfp808,10308,ZNF267,mouse
218630,Ccno,10309,CCNO,mouse
12580,Cdkn2c,1031,CDKN2C,mouse
13185,Vps26c,10311,VPS26C,mouse
27060,Tcirg1,10312,TCIRG1,mouse
20168,Rtn3,10313,RTN3,mouse
14768,Lancl1,10314,LANCL1,mouse
103164605,Paupar,103157000,PAX6-AS1|PAUPAR,mouse
14767,Nmur1,10316,NMUR1,mouse
93961,B3galt5,10317,B3GALT5,mouse
57783,Tnip1,10318,TNIP1,mouse
23928,Lamc3,10319,LAMC3,mouse
12581,Cdkn2d,1032,CDKN2D,mouse
22778,Ikzf1,10320,IKZF1,mouse
11572,Crisp3,10321,CRISP3,mouse
11571,Crisp1,10321,CRISP3,mouse
232187,Smyd5,10322,SMYD5,mouse
228003,Klhl41,10324,KLHL41,mouse
245670,Rragb,10325,RRAGB,mouse
100038947,Sirpb1c,10326,SIRPB1,mouse
19261,Sirpa,10326,SIRPB1,mouse
381484,Gm5150,10326,SIRPB1,mouse
320832,Sirpb1a,10326,SIRPB1,mouse
751864,Gm9733,10326,SIRPB1,mouse
668101,Sirpb1b,10326,SIRPB1,mouse
58810,Akr1a1,10327,AKR1A1,mouse
18117,Emc8,10328,EMC8,mouse
216395,Rxylt1,10329,RXYLT1,mouse
72391,Cdkn3,1033,CDKN3,mouse
56530,Cnpy2,10330,CNPY2,mouse
72297,B3gnt3,10331,B3GNT3,mouse
170779,Cd209d,10332,CLEC4M,mouse
70192,Cd209g,10332,CLEC4M,mouse
69165,Cd209b,10332,CLEC4M,mouse
69142,Cd209f,10332,CLEC4M,mouse
21899,Tlr6,10333,TLR6,mouse
17540,Irag1,10335,IRAG1,mouse
69587,Pcgf3,10336,PCGF3,mouse
21787,Tfg,10342,TFG,mouse
18766,Pkdrej,10343,PKDREJ,mouse
541307,Ccl26,10344,CCL26,mouse
76757,Trdn,10345,TRDN,mouse
333307,Trim75,10346,TRIM22,mouse
27403,Abca7,10347,ABCA7,mouse
217262,Abca9,10350,ABCA9,mouse
217258,Abca8a,10351,ABCA8,mouse
27404,Abca8b,10351,ABCA8,mouse
70560,Wars2,10352,WARS2,mouse
12583,Cdo1,1036,CDO1,mouse
18150,Npm3,10360,NPM3,mouse
328440,Npm2,10361,NPM2,mouse
15353,Hmg20b,10362,HMG20B,mouse
66867,Hmg20a,10363,HMG20A,mouse
16598,Klf2,10365,KLF2,mouse
216001,Micu1,10367,MICU1,mouse
54376,Cacng3,10368,CACNG3,mouse
12300,Cacng2,10369,CACNG2,mouse
17684,Cited2,10370,CITED2,mouse
20346,Sema3a,10371,SEMA3A,mouse
22143,Tuba1b,10376,TUBA1B,mouse
16391,Irf9,10379,IRF9,mouse
23827,Bpnt1,10380,BPNT1,mouse
22152,Tubb3,10381,TUBB3,mouse
22153,Tubb4a,10382,TUBB4A,mouse
227613,Tubb4b,10383,TUBB4B,mouse
238555,Btn2a2,10385,BTN2A2,mouse
320558,Sycp2,10388,SYCP2,mouse
107815,Scml2,10389,SCML2,mouse
12585,Cdr2,1039,CDR2,mouse
99712,Cept1,10390,CEPT1,mouse
235431,Coro2b,10391,CORO2B,mouse
67938,Myl12b,103910,MYL12B,mouse
107607,Nod1,10392,NOD1,mouse
68999,Anapc10,10393,ANAPC10,mouse
53856,Prg3,10394,PRG3,mouse
50768,Dlc1,10395,DLC1,mouse
11980,Atp8a1,10396,ATP8A1,mouse
17988,Ndrg1,10397,NDRG1,mouse
98932,Myl9,10398,MYL9,mouse
14694,Rack1,10399,RACK1,mouse
110532,Adarb1,104,ADARB1,mouse
74596,Cds1,1040,CDS1,mouse
18618,Pemt,10400,PEMT,mouse
229615,Pias3,10401,PIAS3,mouse
54613,St3gal6,10402,ST3GAL6,mouse
67052,Ndc80,10403,NDC80,mouse
54381,Cpq,10404,CPQ,mouse
67701,Wfdc2,10406,WFDC2,mouse
70350,Basp1,10409,BASP1,mouse
213002,Ifitm6,10410,IFITM3,mouse
68713,Ifitm1,10410,IFITM3,mouse
80876,Ifitm2,10410,IFITM3,mouse
66141,Ifitm3,10410,IFITM3,mouse
74482,Ifitm7,10410,IFITM3,mouse
223864,Rapgef3,10411,RAPGEF3,mouse
59050,Nsa2,10412,NSA2,mouse
22601,Yap1,10413,YAP1,mouse
100689,Spon2,10417,SPON2,mouse
233744,Spon1,10418,SPON1,mouse
27374,Prmt5,10419,PRMT5,mouse
230661,Tesk2,10420,TESK2,mouse
70233,Cd2bp2,10421,CD2BP2,mouse
98766,Ubac1,10422,UBAC1,mouse
52858,Cdipt,10423,CDIPT,mouse
70804,Pgrmc2,10424,PGRMC2,mouse
23807,Arih2,10425,ARIH2,mouse
259279,Tubgcp3,10426,TUBGCP3,mouse
99683,Sec24b,10427,SEC24B,mouse
23837,Cfdp1,10428,CFDP1,mouse
23833,Cd52,1043,CD52,mouse
69804,Tmem147,10430,TMEM147,mouse
56275,Rbm14,10432,RBM14,mouse
18777,Lypla1,10434,LYPLA1,mouse
104252,Cdc42ep2,10435,CDC42EP2,mouse
14791,Emg1,10436,EMG1,mouse
65972,Ifi30,10437,IFI30,mouse
57316,C1d,10438,C1D,mouse
56177,Olfm1,10439,OLFM1,mouse
12590,Cdx1,1044,CDX1,mouse
21854,Timm17a,10440,TIMM17A,mouse
381695,N4bp2l2,10443,N4BP2L2,mouse
227693,Zer1,10444,ZER1,mouse
51812,Mcrs1,10445,MCRS1,mouse
16980,Lrrn2,10446,LRRN2,mouse
27999,Fam3c,10447,FAM3C,mouse
52538,Acaa2,10449,ACAA2,mouse
12591,Cdx2,1045,CDX2,mouse
56031,Ppie,10450,PPIE,mouse
57257,Vav3,10451,VAV3,mouse
53333,Tomm40,10452,TOMM40,mouse
66513,Tab1,10454,TAB1,mouse
23986,Eci2,10455,ECI2,mouse
69123,Eci3,10455,ECI2,mouse
23897,Hax1,10456,HAX1,mouse
93695,Gpnmb,10457,GPNMB,mouse
108100,Baiap2,10458,BAIAP2,mouse
71890,Mad2l2,10459,MAD2L2,mouse
12592,Cdx4,1046,CDX4,mouse
21335,Tacc3,10460,TACC3,mouse
17289,Mertk,10461,MERTK,mouse
17312,Clec10a,10462,CLEC10A,mouse
216864,Mgl2,10462,CLEC10A,mouse
109108,Slc30a9,10463,SLC30A9,mouse
52023,Pibf1,10464,PIBF1,mouse
66101,Ppih,10465,PPIH,mouse
665989,Gm7879,10465,PPIH,mouse
238123,Cog5,10466,COG5,mouse
70103,Znhit1,10467,ZNHIT1,mouse
14313,Fst,10468,FST,mouse
21856,Timm44,10469,TIMM44,mouse
12745,Clgn,1047,CLGN,mouse
14976,Pfdn6,10471,PFDN6,mouse
30928,Zbtb18,10472,ZBTB18,mouse
115488195,Gm20379,10473,HMGN4,mouse
101206,Tada3,10474,TADA3,mouse
214158,Trim38,10475,TRIM38,mouse
71679,Atp5pd,10476,ATP5PD,mouse
22193,Ube2e3,10477,UBE2E3,mouse
20524,Slc25a17,10478,SLC25A17,mouse
236794,Slc9a6,10479,SLC9A6,mouse
26367,Ceacam2,1048,CEACAM5,mouse
98221,Eif3m,10480,EIF3M,mouse
15408,Hoxb13,10481,HOXB13,mouse
53319,Nxf1,10482,NXF1,mouse
27054,Sec23b,10483,SEC23B,mouse
20334,Sec23a,10484,SEC23A,mouse
100042277,Gm3764,10485,MIR9-1HG,mouse
67252,Cap2,10486,CAP2,mouse
12331,Cap1,10487,CAP1,mouse
12913,Creb3,10488,CREB3,mouse
230654,Lrrc41,10489,LRRC41,mouse
53612,Vti1b,10490,VTI1B,mouse
12921,Crhr1,104909134,CRHR1|LINC02210-CRHR1,mouse
56693,Crtap,10491,CRTAP,mouse
56403,Syncrip,10492,SYNCRIP,mouse
26949,Vat1,10493,VAT1,mouse
59041,Stk25,10494,STK25,mouse
209224,Enox2,10495,ENOX2,mouse
22249,Unc13b,10497,UNC13B,mouse
59035,Carm1,10498,CARM1,mouse
17978,Ncoa2,10499,NCOA2,mouse
94191,Adarb2,105,ADARB2,mouse
12606,Cebpa,1050,CEBPA,mouse
20360,Sema6c,10500,SEMA6C,mouse
20359,Sema6b,10501,SEMA6B,mouse
20355,Sema4f,10505,SEMA4F,mouse
20354,Sema4d,10507,SEMA4D,mouse
20352,Sema4b,10509,SEMA4B,mouse
12608,Cebpb,1051,CEBPB,mouse
20348,Sema3c,10512,SEMA3C,mouse
66884,Appbp2,10513,APPBP2,mouse
18432,Mybbp1a,10514,MYBBP1A,mouse
23876,Fbln5,10516,FBLN5,mouse
213980,Fbxw10,10517,FBXW10,mouse
56506,Cib2,10518,CIB2,mouse
330228,Spdye4b,105180390,SPDYE10|SPDYE13|LOC124906603,mouse
74673,Spdye4a,105180390,SPDYE10|SPDYE13|LOC124906603,mouse
23991,Cib1,10519,CIB1,mouse
12609,Cebpd,1052,CEBPD,mouse
67040,Ddx17,10521,DDX17,mouse
54006,Deaf1,10522,DEAF1,mouse
27967,Cherp,10523,CHERP,mouse
81601,Kat5,10524,KAT5,mouse
12282,Hyou1,10525,HYOU1,mouse
320727,Ipo8,10526,IPO8,mouse
233726,Ipo7,10527,IPO7,mouse
67134,Nop56,10528,NOP56,mouse
74103,Nebl,10529,NEBL,mouse
110794,Cebpe,1053,CEBPE,mouse
69617,Pitrm1,10531,PITRM1,mouse
74244,Atg7,10533,ATG7,mouse
56390,Znrd2,10534,ZNRD2,mouse
69724,Rnaseh2a,10535,RNASEH2A,mouse
14789,P3h3,10536,P3H3,mouse
24108,Ubd,10537,UBD,mouse
74466,Mfsd13b,105371130,MFSD13B,mouse
100503868,Gm19935,105371267,LOC105371267,mouse
100042953,Nfilz,105372267,NFILZ,mouse
100503710,Gng14,105372280,GNG14,mouse
100416956,Pnma6e,105373377,PNMA6F,mouse
100647,Upk3b,105375355,UPK3B,mouse
670833,Gm11213,105376230,TEX53,mouse
102639650,Vamp9,105377307,VAMP9P,mouse
109136,Mmaa,105377467,MMAA|LINC02491,mouse
76237,Tmem275,105378696,TMEM275,mouse
69239,Pdzph1,105379197,PDZPH1P,mouse
53314,Batf,10538,BATF,mouse
30926,Glrx3,10539,GLRX3,mouse
12611,Cebpg,1054,CEBPG,mouse
69654,Dctn2,10540,DCTN2,mouse
67628,Anp32b,10541,ANP32B,mouse
68576,Lamtor5,10542,LAMTOR5,mouse
19124,Procr,10544,PROCR,mouse
74140,Tm9sf1,10548,TM9SF1,mouse
53381,Prdx4,10549,PRDX4,mouse
65106,Arl6ip5,10550,ARL6IP5,mouse
23795,Agr2,10551,AGR2,mouse
56443,Arpc1a,10552,ARPC1A,mouse
53415,Htatip2,10553,HTATIP2,mouse
55979,Agpat1,10554,AGPAT1,mouse
67512,Agpat2,10555,AGPAT2,mouse
54364,Rpp30,10556,RPP30,mouse
227522,Rpp38,10557,RPP38,mouse
268656,Sptlc1,10558,SPTLC1,mouse
24060,Slc35a1,10559,SLC35A1,mouse
12613,Cel,1056,CEL,mouse
116914,Slc19a2,10560,SLC19A2,mouse
99899,Ifi44,10561,IFI44,mouse
380924,Olfm4,10562,OLFM4,mouse
55985,Cxcl13,10563,CXCL13,mouse
99371,Arfgef2,10564,ARFGEF2,mouse
211673,Arfgef1,10565,ARFGEF1,mouse
11642,Akap3,10566,AKAP3,mouse
14470,Rabac1,10567,RABAC1,mouse
20531,Slc34a2,10568,SLC34A2,mouse
193116,Slu7,10569,SLU7,mouse
26757,Dpysl4,10570,DPYSL4,mouse
30954,Siva1,10572,SIVA1,mouse
68611,Mrpl28,10573,MRPL28,mouse
12468,Cct7,10574,CCT7,mouse
12464,Cct4,10575,CCT4,mouse
12461,Cct2,10576,CCT2,mouse
67963,Npc2,10577,NPC2,mouse
57752,Tacc2,10579,TACC2,mouse
12615,Cenpa,1058,CENPA,mouse
20411,Sorbs1,10580,SORBS1,mouse
66141,Ifitm3,10581,IFITM2,mouse
80876,Ifitm2,10581,IFITM2,mouse
74482,Ifitm7,10581,IFITM2,mouse
68713,Ifitm1,10581,IFITM2,mouse
239447,Colec10,10584,COLEC10,mouse
99011,Pomt1,10585,POMT1,mouse
23937,Mab21l2,10586,MAB21L2,mouse
26462,Txnrd2,10587,TXNRD2,mouse
100039707,Mthfsl,10588,MTHFS,mouse
107885,Mthfs,10588,MTHFS,mouse
66556,Drap1,10589,DRAP1,mouse
12616,Cenpb,1059,CENPB,mouse
214189,Scgn,10590,SCGN,mouse
381101,Dnph1,10591,DNPH1,mouse
14211,Smc2,10592,SMC2,mouse
192159,Prpf8,10594,PRPF8,mouse
26918,Ern2,10595,ERN2,mouse
66226,Trappc2,10597,TRAPPC2B,mouse
217737,Ahsa1,10598,AHSA1,mouse
28253,Slco1b2,10599,SLCO1B1,mouse
12617,Cenpc1,1060,CENPC,mouse
74112,Usp16,10600,USP16,mouse
260409,Cdc42ep3,10602,CDC42EP3,mouse
23921,Sh2b2,10603,SH2B2,mouse
218693,Paip1,10605,PAIP1,mouse
67054,Paics,10606,PAICS,mouse
213773,Tbl3,10607,TBL3,mouse
17122,Mxd4,10608,MXD4,mouse
66180,P3h4,10609,P3H4,mouse
20446,St6galnac2,10610,ST6GALNAC2,mouse
56376,Pdlim5,10611,PDLIM5,mouse
55992,Trim3,10612,TRIM3,mouse
226144,Erlin1,10613,ERLIN1,mouse
192231,Hexim1,10614,HEXIM1,mouse
54141,Spag5,10615,SPAG5,mouse
24105,Rbck1,10616,RBCK1,mouse
70527,Stambp,10617,STAMBP,mouse
22134,Tgoln1,10618,TGOLN2,mouse
229841,Cenpe,1062,CENPE,mouse
56380,Arid3b,10620,ARID3B,mouse
70408,Polr3f,10621,POLR3F,mouse
67486,Polr3g,10622,POLR3G,mouse
74414,Polr3c,10623,POLR3C,mouse
117198,Ivns1abp,10625,IVNS1ABP,mouse
94092,Trim16,10626,TRIM16,mouse
67938,Myl12b,10627,MYL12A,mouse
67268,Myl12a,10627,MYL12A,mouse
56338,Txnip,10628,TXNIP,mouse
225895,Taf6l|Gm2518,10629,TAF6L,mouse
108000,Cenpf,1063,CENPF,mouse
14726,Pdpn,10630,PDPN,mouse
50706,Postn,10631,POSTN,mouse
27425,Atp5mg,10632,ATP5MG,mouse
75668,Rasl10a,10633,RASL10A,mouse
78926,Gas2l1,10634,GAS2L1,mouse
19362,Rad51ap1,10635,RAD51AP1,mouse
51791,Rgs14,10636,RGS14,mouse
13590,Lefty1,10637,LEFTY1,mouse
320202,Lefty2,10637,LEFTY1,mouse
105504,Exoc5,10640,EXOC5,mouse
56032,Nprl2,10641,NPRL2,mouse
140486,Igf2bp1,10642,IGF2BP1,mouse
140488,Igf2bp3,10643,IGF2BP3,mouse
319765,Igf2bp2,10644,IGF2BP2,mouse
207565,Camkk2,10645,CAMKK2,mouse
115488450,Gm22290,106478922,RNU6-44P,mouse
115487317,Gm24141,106479580,RNU4-48P,mouse
115488576,Gm25131,106479583,RNU4-54P,mouse
115487317,Gm24141,106479591,RNU4-72P,mouse
115488740,Gm24928,106479640,RNU6-168P,mouse
115488882,Gm26500,106479652,RNU6-194P,mouse
115488884,Gm26375,106479652,RNU6-194P,mouse
115488741,Gm24164,106479659,RNU6-210P,mouse
115490020,Gm26049,106479676,RNU6-247P,mouse
115489076,Gm24400,106479693,RNU6-285P,mouse
115487582,Gm22549,106479709,RNU6-321P,mouse
115488737,Gm22808,106479712,RNU6-329P,mouse
115489349,Gm23462,106479713,RNU6-331P,mouse
115488599,Gm22107,106479720,RNU6-347P,mouse
115488883,Gm23864,106479721,RNU6-349P,mouse
115490449,Gm25205,106479746,RNU6-408P,mouse
115489076,Gm24400,106479754,RNU6-426P,mouse
115487337,Gm23730,106479755,RNU6-429P,mouse
115489185,Gm22364,106479769,RNU6-460P,mouse
115489281,Gm25207,106479773,RNU6-470P,mouse
115486566,Gm23042,106479792,RNU6-509P,mouse
115488251,Gm26064,106479803,RNU6-535P,mouse
115487005,Gm22509,106479806,RNU6-540P,mouse
115489189,Gm25047,106479826,RNU6-588P,mouse
115489368,Gm23318,106479837,RNU6-613P,mouse
115488865,Gm22645,106479841,RNU6-622P,mouse
115487608,Gm24674,106479850,RNU6-640P,mouse
115488586,Gm22951,106479860,RNU6-662P,mouse
115489076,Gm24400,106479874,RNU6-697P,mouse
115489178,Gm23516,106479880,RNU6-710P,mouse
115489281,Gm25207,106479882,RNU6-713P,mouse
115488586,Gm22951,106479892,RNU6-738P,mouse
115486579,Gm22226,106479900,RNU6-756P,mouse
115487847,Gm22753,106479901,RNU6-757P,mouse
115486579,Gm22226,106479957,RNU6-884P,mouse
115489183,Gm25797,106479962,RNU6-895P,mouse
115486565,Gm26062,106479970,RNU6-912P,mouse
115487569,Gm24655,106479970,RNU6-912P,mouse
115488735,Gm24927,106479972,RNU6-919P,mouse
115489782,Gm22935,106479973,RNU6-921P,mouse
115490235,Gm23570,106479989,RNU6-957P,mouse
115488739,Gm23003,106479993,RNU6-967P,mouse
115486579,Gm22226,106480014,RNU6-1017P,mouse
115489572,Gm25147,106480023,RNU6-1040P,mouse
115488249,Gm25020,106480032,RNU6-1060P,mouse
115487582,Gm22549,106480041,RNU6-1082P,mouse
115487623,Gm25269,106480053,RNU6-1106P,mouse
115488601,Gm22208,106480060,RNU6-1123P,mouse
115487933,Gm24149,106480093,RNU6-1205P,mouse
115487021,Gm24669,106480121,RNU6-1272P,mouse
115488455,Gm25204,106480123,RNU6-1277P,mouse
115490449,Gm25205,106480124,RNU6-1278P,mouse
115488594,Gm23737,106480161,RNU1-47P,mouse
115488605,Gm24041,106480164,RNU1-52P,mouse
115487530,Gm22739,106480165,RNU1-56P,mouse
115486637,Gm23741,106480173,RNU1-77P,mouse
115490075,Gm25124,106480174,RNU1-80P,mouse
115488233,Gm23972,106480174,RNU1-80P,mouse
115486595,Gm22809,106480174,RNU1-80P,mouse
115487531,Gm25515,106480174,RNU1-80P,mouse
115489381,Gm23405,106480178,RNVU1-33,mouse
115487668,Gm23240,106480184,RNU1-104P,mouse
115490288,Gm23458,106480185,RNU1-105P,mouse
115488708,Gm25140,106480185,RNU1-105P,mouse
115487512,Gm25587,106480185,RNU1-105P,mouse
115489855,Gm22043,106480185,RNU1-105P,mouse
115489645,Gm25184,106480196,RNU1-139P,mouse
115487314,Gm24764,106480210,RNU2-31P,mouse
115488854,Gm23887,106480211,RNU2-33P,mouse
115489646,Gm24037,106480212,RNU2-35P,mouse
115487921,Gm25475,106480226,RNU2-65P,mouse
432613,Trim80,106480328,TRIM80P,mouse
115489070,Gm23940,106480395,RNU6-580P,mouse
115487611,Gm23448,106480405,RNU6-1028P,mouse
115489647,Gm23118,106480415,RNU2-51P,mouse
115488566,Gm23517,106480415,RNU2-51P,mouse
115488865,Gm22645,106480557,RNU6-159P,mouse
115489066,Gm22443,106480559,RNU6-181P,mouse
115488743,Gm22576,106480570,RNU6-320P,mouse
115487582,Gm22549,106480590,RNU6-560P,mouse
115488111,Gm24499,106480599,RNU6-660P,mouse
115487342,Gm22069,106480599,RNU6-660P,mouse
115486572,Gm23847,106480644,RNU6-1164P,mouse
115489565,Gm23970,106480646,RNU6-1189P,mouse
115490231,Gm22887,106480653,RNU6-1263P,mouse
115490045,Gm23540,106480664,RNU1-63P,mouse
115486572,Gm23847,106480699,RNU6-841P,mouse
115490101,Gm24448,106480703,RNU6-40P,mouse
19817,Rn7sk,106480882,RN7SKP156,mouse
115490319,Gm22249,106481182,RNU4-35P,mouse
115488576,Gm25131,106481189,RNU4-55P,mouse
115487016,Gm23677,106481222,RNU6-144P,mouse
115486579,Gm22226,106481246,RNU6-217P,mouse
115489072,Gm25268,106481275,RNU6-304P,mouse
115489281,Gm25207,106481288,RNU6-345P,mouse
115490005,Gm23055,106481294,RNU6-366P,mouse
115489568,Gm24461,106481305,RNU6-402P,mouse
115488256,Gm22960,106481311,RNU6-421P,mouse
115488455,Gm25204,106481317,RNU6-439P,mouse
115487608,Gm24674,106481325,RNU6-463P,mouse
115487708,Gm22633,106481335,RNU6-492P,mouse
115489174,Gm22359,106481391,RNU6-663P,mouse
115487624,Gm25549,106481399,RNU6-693P,mouse
115488044,Gm22079,106481414,RNU6-742P,mouse
115489164,Gm26314,106481415,RNU6-745P,mouse
115489169,Gm25078,106481421,RNU6-763P,mouse
115490011,Gm25811,106481430,RNU6-790P,mouse
115487569,Gm24655,106481453,RNU6-863P,mouse
115486565,Gm26062,106481453,RNU6-863P,mouse
115488865,Gm22645,106481484,RNU6-965P,mouse
115488462,Gm23242,106481486,RNU6-970P,mouse
115488256,Gm22960,106481531,RNU6-1114P,mouse
115488882,Gm26500,106481545,RNU6-1157P,mouse
115488884,Gm26375,106481545,RNU6-1157P,mouse
115488743,Gm22576,106481558,RNU6-1197P,mouse
115490020,Gm26049,106481560,RNU6-1204P,mouse
115487569,Gm24655,106481576,RNU6-1254P,mouse
115486565,Gm26062,106481576,RNU6-1254P,mouse
115488697,Gm24145,106481606,RNU1-31P,mouse
115490076,Gm25280,106481608,RNU1-38P,mouse
115488081,Gm22220,106481610,RNU1-45P,mouse
115489644,Gm23101,106481611,RNU1-54P,mouse
115488430,Gm25831,106481611,RNU1-54P,mouse
115488709,Gm23692,106481622,RNU1-98P,mouse
115489859,Gm23464,106481635,RNU1-148P,mouse
115489646,Gm24037,106481656,RNU2-69P,mouse
115487317,Gm24141,106481764,RNU4-59P,mouse
115487933,Gm24149,106481766,RNU6-207P,mouse
115487252,Gm23856,106481767,RNU6-278P,mouse
115489857,Gm23054,106481783,RNU1-36P,mouse
115490086,Gm25270,106481872,RNU4-64P,mouse
19782,Rmrp,106481874,RMRPP5,mouse
115488741,Gm24164,106481877,RNU6-133P,mouse
115486572,Gm23847,106481894,RNU6-428P,mouse
115489282,Gm25812,106481909,RNU6-654P,mouse
115487843,Gm25930,106481912,RNU6-702P,mouse
115486566,Gm23042,106481920,RNU6-862P,mouse
115489777,Gm25696,106481923,RNU6-915P,mouse
115486566,Gm23042,106481936,RNU6-1122P,mouse
115489665,Gm22997,106481942,RNU6-1201P,mouse
115489849,Gm23796,106481956,RNU1-94P,mouse
225655,Prelid3a,10650,PRELID3A,mouse
53375,Mtx2,10651,MTX2,mouse
56418,Ykt6,10652,YKT6,mouse
20733,Spint2,10653,SPINT2,mouse
68603,Pmvk,10654,PMVK,mouse
226049,Dmrt2,10655,DMRT2,mouse
13992,Khdrbs3,10656,KHDRBS3,mouse
20218,Khdrbs1,10657,KHDRBS1,mouse
13046,Celf1,10658,CELF1,mouse
14007,Celf2,10659,CELF2,mouse
13884,Ces1c,1066,CES1,mouse
12623,Ces1g,1066,CES1,mouse
104158,Ces1d,1066,CES1,mouse
13897,Ces1e,1066,CES1,mouse
244595,Ces1a,1066,CES1,mouse
234564,Ces1f,1066,CES1,mouse
382044,Ces1b,1066,CES1,mouse
75704,Ces1h,1066,CES1,mouse
16814,Lbx1,10660,LBX1,mouse
16596,Klf1,10661,KLF1,mouse
