symbol,compound,compound_label,direction,phase,layer
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/10385095,"N,N'-(1,3-phenylene)bis(2,3-dihydroxybenzamide)_10385095",positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/10620479,BML-278,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/107930,"(6aS,13bR)-11-chloro-7-methyl-6,6a,7,8,9,13b-hexahydro-5H-benzo[d]naphtho[2,1-b]azepin-12-ol_107930",negatively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/11313361,JNJ16259685_11313361,negatively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/11455910,"N-[(2-tert-butyl-benzenesulfonyl)-phenyl]-2,3,4-trihydroxy-5-(2-isopropyl-benzyl)-benzamide_11455910",positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/11618368,Tozadenant_11618368,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/123767,Norketamine,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/135412158,OM-137,negatively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/148201,Tariquidar_148201,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/16117018,KU-60019,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/1720,SID11110714_1720,negatively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/1794,SID11110798_1794,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/2120,Alrestatin,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/216454,L-778123,negatively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/24856224,FU-JMBII113B,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/24889392,"1-(5-tert-Butyl-isoxazol-3-yl)-3-{4-[7-(2-morpholin-4-yl-ethoxy)-benzo[d]imidazo[2,1-b]thiazol-2-yl]-phenyl}-urea_24889392",positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/25044703,TMI-15,negatively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/25182616,GSK-1838705A_25182616,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/2744062,SPB02303,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/2805,Cloperastine,negatively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/28871,fentiazac,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/2930014,"N-(4-acetyl-5-methyl-5-phenyl-4,5-dihydro-1,3,4-thiadiazol-2-yl)acetamide_2930014",negatively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/3316,exalamide,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/400169,SC-144,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/4431,"2-(4-(4-(2-methoxyphenyl)piperazin-1-yl)butyl)isoindoline-1,3-dione_4431",negatively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/44483335,GW-311616,negatively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/44631784,VU-0410183-2,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/46239015,SCH-900776_46239015,negatively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/46742339,VU-0418933-1,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/46742340,VU-0418934-2,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/46742345,"N-(4-tert-butylbenzyl)-6-phenyl-3-(pyridin-2-yl)-1,2,4-triazin-5-amine_46742345",positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/46742353,VU-0418946-1,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/46742354,"N-(biphenyl-3-ylmethyl)-6-phenyl-3-(pyridin-2-yl)-1,2,4-triazin-5-amine_46742354",positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/49766530,TL-HRAS-61,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/49806720,Alectinib_49806720,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/5281804,3-(4-hydroxyphenyl)-7-methoxy-4H-chromen-4-one_5281804,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/5287855,PI 3-Kg inhibitor II_5287855,negatively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/53708,enoximone_53708,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/54654609,SA-1463787,negatively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/54675769,Novobiocin,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/54675769,novobiocin_54675769.0,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/54685215,"2-(1-benzyl-4-hydroxy-2-oxo-1,2-dihydroquinoline-3-carboxamido)acetic acid_54685215",positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/56655374,HG-14-10-04,negatively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/5717,zafirlukast_5717,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/57662985,BMS-833923,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/5941539,SU-1498,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/60164,adapalene_60164,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/6419753,D4476_6419753,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/6449767,"Icosa-5,8,11,14-tetraenoic acid 4-hydroxy-3-methoxy-benzylamide_6449767",positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/6450551,AG-013736_6450551,negatively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/6450551,AXITINIB,negatively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/65637,zatebradine_65637,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/6604926,SID11114248_6604926,negatively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/6604933,SID11114281_6604933,negatively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/6918508,"N8-(3-Chloro-4-fluorophenyl)-N2-(1-methylpiperidin-4-yl)-pyrimido[5,4-d]pyrimidine-2,8-diamine_6918508",negatively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/831629,alda-1,negatively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/91617630,Daprodustat,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/9675990,(4-benzylpiperazino)acetic acid(3-allyl-2-hydroxybenzylidene)hydrazide_9675990,positively regulates,,probe/bioactivity
HK2,https://pubchem.ncbi.nlm.nih.gov/compound/9830392,"Benzofuran-2-carboxylic acid (2-{4-[benzyl-(2-hydroxycarbamoyl-4,6-dimethyl-phenyl)-sulfamoyl]-phenoxy}-ethyl)-amide_9830392",positively regulates,,probe/bioactivity
HSP90AA1,https://pubchem.ncbi.nlm.nih.gov/compound/10077147,N-(3-(5-iodo-4-(3-(thiophene-2-carboxamido)propylamino)pyrimidin-2-ylamino)phenyl)pyrrolidine-1-carboxamide_10077147,negatively regulates,,probe/bioactivity
HSP90AA1,https://pubchem.ncbi.nlm.nih.gov/compound/11640390,linsitinib_11640390,negatively regulates,,probe/bioactivity
HSP90AA1,https://pubchem.ncbi.nlm.nih.gov/compound/119032,NO-ASA,positively regulates,,probe/bioactivity
HSP90AA1,https://pubchem.ncbi.nlm.nih.gov/compound/122718,usnic-acid,negatively regulates,,probe/bioactivity
HSP90AA1,https://pubchem.ncbi.nlm.nih.gov/compound/123831,asymmetrical-dimethylarginine,negatively regulates,,probe/bioactivity
HSP90AA1,https://pubchem.ncbi.nlm.nih.gov/compound/123831,dimethylarginine_123831.0,negatively regulates,,probe/bioactivity
HSP90AA1,https://pubchem.ncbi.nlm.nih.gov/compound/124334,PIT,negatively regulates,,probe/bioactivity
HSP90AA1,https://pubchem.ncbi.nlm.nih.gov/compound/161591,Chaetocin,positively regulates,,probe/bioactivity
HSP90AA1,https://pubchem.ncbi.nlm.nih.gov/compound/2353,Berberine_2353,positively regulates,,probe/bioactivity
HSP90AA1,https://pubchem.ncbi.nlm.nih.gov/compound/2353,berberine_2353.0,positively regulates,,probe/bioactivity
HSP90AA1,https://pubchem.ncbi.nlm.nih.gov/compound/24905203,PP-110,negatively regulates,,probe/bioactivity
HSP90AA1,https://pubchem.ncbi.nlm.nih.gov/compound/25151504,Cobicistat_25151504,negatively regulates,,probe/bioactivity
HSP90AA1,https://pubchem.ncbi.nlm.nih.gov/compound/2762,cinoxacin,positively regulates,,probe/bioactivity
HSP90AA1,https://pubchem.ncbi.nlm.nih.gov/compound/2762,cinoxacin_2762.0,positively regulates,,probe/bioactivity
HSP90AA1,https://pubchem.ncbi.nlm.nih.gov/compound/3177,SID11114082_3177,positively regulates,,probe/bioactivity
HSP90AA1,https://pubchem.ncbi.nlm.nih.gov/compound/36462,ETOPOSIDE,negatively regulates,,probe/bioactivity
HSP90AA1,https://pubchem.ncbi.nlm.nih.gov/compound/36462,Etoposide_36462,negatively regulates,,probe/bioactivity
HSP90AA1,https://pubchem.ncbi.nlm.nih.gov/compound/4189,SID11112680_4189,negatively regulates,,probe/bioactivity
HSP90AA1,https://pubchem.ncbi.nlm.nih.gov/compound/42642645,EXEL-2880/GSK-1363089_42642645,negatively regulates,,probe/bioactivity
HSP90AA1,https://pubchem.ncbi.nlm.nih.gov/compound/4413,nafamostat_4413,positively regulates,,probe/bioactivity
HSP90AA1,https://pubchem.ncbi.nlm.nih.gov/compound/58423153,"(R)-5-((2-(3-aminopiperidin-1-yl)biphenyl-3-yl)methylene)thiazolidine-2,4-dione_58423153",negatively regulates,,probe/bioactivity
HSP90AA1,https://pubchem.ncbi.nlm.nih.gov/compound/59768,esmolol_59768,positively regulates,,probe/bioactivity
HSP90AA1,https://pubchem.ncbi.nlm.nih.gov/compound/60188101,RS-I-002-6,positively regulates,,probe/bioactivity
HSP90AA1,https://pubchem.ncbi.nlm.nih.gov/compound/637863,S-18986,positively regulates,,probe/bioactivity
HSP90AA1,https://pubchem.ncbi.nlm.nih.gov/compound/644213,SID11114114_644213,positively regulates,,probe/bioactivity
HSP90AA1,https://pubchem.ncbi.nlm.nih.gov/compound/6444692,mubritinib_6444692,negatively regulates,,probe/bioactivity
HSP90AA1,https://pubchem.ncbi.nlm.nih.gov/compound/9549213,"8-(6-iodobenzo[d][1,3]dioxol-5-ylthio)-9-(3-(isopropylamino)propyl)-9H-purin-6-amine_9549213",positively regulates,,probe/bioactivity
HSP90B1,https://pubchem.ncbi.nlm.nih.gov/compound/446378,Thapsigargin_446378,positively regulates,,probe/bioactivity
HSP90B1,https://pubchem.ncbi.nlm.nih.gov/compound/446378,Thapsigargin_446378.0,positively regulates,,probe/bioactivity
HSP90B1,https://pubchem.ncbi.nlm.nih.gov/compound/447713,fexaramine,negatively regulates,,probe/bioactivity
HSP90B1,https://pubchem.ncbi.nlm.nih.gov/compound/5288382,Geldanamycin_5288382,positively regulates,,probe/bioactivity
HSP90B1,https://pubchem.ncbi.nlm.nih.gov/compound/5288382,geldanamycin_5288382.0,positively regulates,,probe/bioactivity
HSPA5,https://pubchem.ncbi.nlm.nih.gov/compound/11609586,Serdemetan,negatively regulates,,probe/bioactivity
HSPA5,https://pubchem.ncbi.nlm.nih.gov/compound/222515,Brazilin,positively regulates,,probe/bioactivity
HSPA5,https://pubchem.ncbi.nlm.nih.gov/compound/23351218,radicicol,positively regulates,,probe/bioactivity
HSPA5,https://pubchem.ncbi.nlm.nih.gov/compound/24747215,JAS07-007,negatively regulates,,probe/bioactivity
HSPA5,https://pubchem.ncbi.nlm.nih.gov/compound/2768,dichlorodiamine-platinum,negatively regulates,,probe/bioactivity
HSPA5,https://pubchem.ncbi.nlm.nih.gov/compound/3248000,3'-fluorobenzylspiperone,positively regulates,,probe/bioactivity
HSPA5,https://pubchem.ncbi.nlm.nih.gov/compound/440936,Arbutin,positively regulates,,probe/bioactivity
HSPA5,https://pubchem.ncbi.nlm.nih.gov/compound/440936,arbutin_440936.0,positively regulates,,probe/bioactivity
HSPA5,https://pubchem.ncbi.nlm.nih.gov/compound/443375,devazepide_443375,positively regulates,,probe/bioactivity
HSPA5,https://pubchem.ncbi.nlm.nih.gov/compound/443375,Devazepide_443375.0,positively regulates,,probe/bioactivity
HSPA5,https://pubchem.ncbi.nlm.nih.gov/compound/446378,Thapsigargin_446378,positively regulates,,probe/bioactivity
HSPA5,https://pubchem.ncbi.nlm.nih.gov/compound/446378,Thapsigargin_446378.0,positively regulates,,probe/bioactivity
HSPA5,https://pubchem.ncbi.nlm.nih.gov/compound/5288382,Geldanamycin_5288382,positively regulates,,probe/bioactivity
HSPA5,https://pubchem.ncbi.nlm.nih.gov/compound/5288382,geldanamycin_5288382.0,positively regulates,,probe/bioactivity
HSPA5,https://pubchem.ncbi.nlm.nih.gov/compound/5497183,"benzyl (S)-4-methyl-1-((S)-4-methyl-1-((S,E)-5-methyl-1-(methylsulfonyl)hex-1-en-3-ylamino)-1-oxopentan-2-ylamino)-1-oxopentan-2-ylcarbamate_5497183",positively regulates,,probe/bioactivity
HSPA5,https://pubchem.ncbi.nlm.nih.gov/compound/689043,Caffeic acid_689043,positively regulates,,probe/bioactivity
HSPA5,https://pubchem.ncbi.nlm.nih.gov/compound/9840324,etomoxir,negatively regulates,,probe/bioactivity
HSPA5,https://pubchem.ncbi.nlm.nih.gov/compound/9884685,PI-103_9884685,negatively regulates,,probe/bioactivity
MANF,https://pubchem.ncbi.nlm.nih.gov/compound/40486,A-23187,positively regulates,,probe/bioactivity
MANF,https://pubchem.ncbi.nlm.nih.gov/compound/40486,Calcimycin_40486.0,positively regulates,,probe/bioactivity
MANF,https://pubchem.ncbi.nlm.nih.gov/compound/446378,Thapsigargin_446378,positively regulates,,probe/bioactivity
MANF,https://pubchem.ncbi.nlm.nih.gov/compound/446378,Thapsigargin_446378.0,positively regulates,,probe/bioactivity
MANF,https://pubchem.ncbi.nlm.nih.gov/compound/5287620,Brefeldin A_5287620.0,positively regulates,,probe/bioactivity
MANF,https://pubchem.ncbi.nlm.nih.gov/compound/5287620,brefeldin-a,positively regulates,,probe/bioactivity
MAST2,https://pubchem.ncbi.nlm.nih.gov/compound/10341154,VX-702_10341154,positively regulates,,probe/bioactivity
MAST2,https://pubchem.ncbi.nlm.nih.gov/compound/123600,albuterol_123600.0,positively regulates,,probe/bioactivity
MAST2,https://pubchem.ncbi.nlm.nih.gov/compound/123600,levosalbutamol_123600,positively regulates,,probe/bioactivity
MAST2,https://pubchem.ncbi.nlm.nih.gov/compound/2471,bumetanide_2471,negatively regulates,,probe/bioactivity
MAST2,https://pubchem.ncbi.nlm.nih.gov/compound/3343,Fenoterol_3343,negatively regulates,,probe/bioactivity
MAST2,https://pubchem.ncbi.nlm.nih.gov/compound/4006,malotilate,positively regulates,,probe/bioactivity
MAST2,https://pubchem.ncbi.nlm.nih.gov/compound/6041,Phenylephrine_6041,positively regulates,,probe/bioactivity
MAST2,https://pubchem.ncbi.nlm.nih.gov/compound/6041,phenylephrine_6041.0,positively regulates,,probe/bioactivity
MAST2,https://pubchem.ncbi.nlm.nih.gov/compound/71354,Bindarit,positively regulates,,probe/bioactivity
MSRA,https://pubchem.ncbi.nlm.nih.gov/compound/10294813,genz-644282,negatively regulates,,probe/bioactivity
MSRA,https://pubchem.ncbi.nlm.nih.gov/compound/124246,Iguratimod,positively regulates,,probe/bioactivity
MSRA,https://pubchem.ncbi.nlm.nih.gov/compound/2018,actarit,positively regulates,,probe/bioactivity
MSRA,https://pubchem.ncbi.nlm.nih.gov/compound/2519,caffeine_2519,positively regulates,,probe/bioactivity
MSRA,https://pubchem.ncbi.nlm.nih.gov/compound/2519,caffeine_2519.0,positively regulates,,probe/bioactivity
MSRA,https://pubchem.ncbi.nlm.nih.gov/compound/2895,Cyclobenzaprine,positively regulates,,probe/bioactivity
MSRA,https://pubchem.ncbi.nlm.nih.gov/compound/2895,cyclobenzaprine_2895.0,positively regulates,,probe/bioactivity
MSRA,https://pubchem.ncbi.nlm.nih.gov/compound/3331,felbamate_3331.0,negatively regulates,,probe/bioactivity
MSRA,https://pubchem.ncbi.nlm.nih.gov/compound/3331,SID11113343_3331,negatively regulates,,probe/bioactivity
MSRA,https://pubchem.ncbi.nlm.nih.gov/compound/4038180,"N-[5-(4,5-Dihydro-1H-imidazol-2-yl)-2-hydroxy-5,6,7,8-tetrahydro-naphthalen-1-yl]-methanesulfonamide_4038180",positively regulates,,probe/bioactivity
MSRA,https://pubchem.ncbi.nlm.nih.gov/compound/41049,meptazinol,negatively regulates,,probe/bioactivity
MSRA,https://pubchem.ncbi.nlm.nih.gov/compound/44483269,Atovaquone,positively regulates,,probe/bioactivity
MSRA,https://pubchem.ncbi.nlm.nih.gov/compound/4832,pipenzolate,negatively regulates,,probe/bioactivity
MSRA,https://pubchem.ncbi.nlm.nih.gov/compound/51537051,LDN-57444,negatively regulates,,probe/bioactivity
MSRA,https://pubchem.ncbi.nlm.nih.gov/compound/53387035,LCQ-908,negatively regulates,,probe/bioactivity
MSRA,https://pubchem.ncbi.nlm.nih.gov/compound/6444692,mubritinib_6444692,negatively regulates,,probe/bioactivity
MSRA,https://pubchem.ncbi.nlm.nih.gov/compound/71777,Lufenuron,positively regulates,,probe/bioactivity
MSRA,https://pubchem.ncbi.nlm.nih.gov/compound/9827968,GSK-256066,negatively regulates,,probe/bioactivity
MSRA,https://pubchem.ncbi.nlm.nih.gov/compound/9828911,anamorelin,negatively regulates,,probe/bioactivity
MSRA,https://pubchem.ncbi.nlm.nih.gov/compound/9939609,Darapladib_9939609,negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/100016,zebularine,negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/100016,ZEBULARINE,negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/10077147,N-(3-(5-iodo-4-(3-(thiophene-2-carboxamido)propylamino)pyrimidin-2-ylamino)phenyl)pyrrolidine-1-carboxamide_10077147,positively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/10126189,YM-155,positively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/10275789,"N'-((6-bromoimidazo[1,2-a]pyridin-3-yl)methylene)-N,2-dimethyl-5-nitrobenzenesulfonohydrazide_10275789",negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/11210285,BML-284,positively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/129010074,batimastat,negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/1317466,methyl 2-(2-chloro-6-ethoxy-4-((3-methyl-5-oxo-1-phenyl-1H-pyrazol-4(5H)-ylidene)methyl)phenoxy)acetate_1317466,negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/135659046,Salermide,positively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/172813,Gly-Gly-PALO,negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/1889993,Fatostatin,negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/2155128,"N-(6-methylbenzo[d]thiazol-2-yl)-2-(4-oxo-3-phenyl-3,4,6,7-tetrahydrothieno[3,2-d]pyrimidin-2-ylthio)acetamide_2155128",negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/2159,amisulpride_2159,negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/2159,amisulpride_2159.0,negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/24086306,I-070759,positively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/24768935,BMS-641988,negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/24978538,Navitoclax_24978538,negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/2674,cercosporin,positively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/2688,CGP-37157,negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/3025986,BMS-387032/SNS-032_3025986,negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/3386,Fluoxetine_3386,negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/3386,fluoxetine_3386.0,negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/3964,"2-Chloro-11-(4-methyl-piperazin-1-yl)-dibenzo[b,f][1,4]oxazepine_3964",negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/3964,loxapine_3964.0,negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/39981,2-(2-Phosphono-acetylamino)-succinic acid_39981,negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/409805,NSC-23766,negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/4135,methyl-benzethonium,positively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/4259181,SID11114146_4259181,positively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/435678,HLI-373,negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/446378,Thapsigargin_446378,positively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/446378,Thapsigargin_446378.0,positively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/44819697,"N-(biphenyl-2-yl)-8-(4-(pyridin-3-yl)-1H-1,2,3-triazol-1-yl)octanamide_44819697",positively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/4878,SID17402368_4878,positively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/5002,"2-[2-(4-Dibenzo[b,f][1,4]thiazepin-11-yl-piperazin-1-yl)-ethoxy]-ethanol_5002",negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/5002,quetiapine_5002.0,negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/5056,Resveratrol,negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/5056,RESVERATROL,negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/5202,5-hydroxytryptamine_5202,negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/5202,serotonin_5202.0,negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/5280360,PGE<sub>2</sub>_5280360,positively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/5280723,PGE<sub>1</sub>_5280723,positively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/63306,NU-1025,negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/68508601,PT-630,negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/6918878,4-acetamido-N-(2-amino-5-(thiophen-2-yl)phenyl)benzamide_6918878,positively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/73707380,Fumonisin-b1,negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/73707382,Myriocin,negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/831629,alda-1,negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/9797857,4-[4-(4-Methoxy-pyridin-2-ylamino)-piperidine-1-carbonyl]-benzonitrile_9797857,negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/9883029,"rac-6-(7-Hydroxy-6,7-dihydro-5H-pyrrolo[1,2-c]imidazol-7-yl)-N-methyl-2-naphthamide_9883029",negatively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/9886086,Ro-28-1675,positively regulates,,probe/bioactivity
NFIL3,https://pubchem.ncbi.nlm.nih.gov/compound/9911463,"(2,3-dichlorophenyl)(5-methoxy-2-methyl-3-(2-morpholinoethyl)-1H-indol-1-yl)methanone_9911463",positively regulates,,probe/bioactivity
NR4A1,https://pubchem.ncbi.nlm.nih.gov/compound/1189521,MW-MITF9,negatively regulates,,probe/bioactivity
NR4A1,https://pubchem.ncbi.nlm.nih.gov/compound/151819,BL-050,positively regulates,,probe/bioactivity
NR4A1,https://pubchem.ncbi.nlm.nih.gov/compound/22416272,KU-C103868,negatively regulates,,probe/bioactivity
NR4A1,https://pubchem.ncbi.nlm.nih.gov/compound/22565,aminopentamide,negatively regulates,,probe/bioactivity
NR4A1,https://pubchem.ncbi.nlm.nih.gov/compound/23891514,I-606061,positively regulates,,probe/bioactivity
NR4A1,https://pubchem.ncbi.nlm.nih.gov/compound/3117,disulfiram_3117.0,positively regulates,,probe/bioactivity
NR4A1,https://pubchem.ncbi.nlm.nih.gov/compound/3117,SID11111860_3117,positively regulates,,probe/bioactivity
NR4A1,https://pubchem.ncbi.nlm.nih.gov/compound/3332,Felbinac_3332,negatively regulates,,probe/bioactivity
NR4A1,https://pubchem.ncbi.nlm.nih.gov/compound/379077,"6-chloro-7-(2-morpholinoethylamino)quinoline-5,8-dione_379077",positively regulates,,probe/bioactivity
NR4A1,https://pubchem.ncbi.nlm.nih.gov/compound/441853,Cymarin,positively regulates,,probe/bioactivity
NR4A1,https://pubchem.ncbi.nlm.nih.gov/compound/441853,Cymarine_441853.0,positively regulates,,probe/bioactivity
