rel,otherLabel,cat,source,nStatements
preventative_for_condition,dihydromyricetin,orch,PubMed,1
predisposes_to_condition,dihydropyridine,orch,PubMed,1
preventative_for_condition,dihydropyridine,orch,PubMed,1
preventative_for_condition,dihydroxyacetone sulfate,orch,PubMed,1
preventative_for_condition,Diterpenes,orch,PubMed,1
preventative_for_condition,EGb 761,orch,PubMed,1
preventative_for_condition,Epicatechin,orch,PubMed,1
preventative_for_condition,epicatechin gallate,orch,PubMed,1
preventative_for_condition,epigallocatechin gallate,orch,PubMed,1
predisposes_to_condition,esculetin,orch,PubMed,1
predisposes_to_condition,Esters,orch,PubMed,1
preventative_for_condition,Esters,orch,PubMed,1
preventative_for_condition,ethanolamine,orch,PubMed,1
preventative_for_condition,fasudil,orch,PubMed,1
preventative_for_condition,ferulic acid,orch,PubMed,1
preventative_for_condition,fisetin,orch,PubMed,1
preventative_for_condition,Flavonoids,orch,PubMed,1
preventative_for_condition,Flavonols,orch,PubMed,1
predisposes_to_condition,formic acid,orch,PubMed,1
preventative_for_condition,formononetin,orch,PubMed,1
preventative_for_condition,fucoidan,orch,PubMed,1
preventative_for_condition,geniposide,orch,PubMed,1
preventative_for_condition,geranylgeranylacetone,orch,PubMed,1
preventative_for_condition,gingerol,orch,PubMed,1
preventative_for_condition,ginsenoside M1,orch,PubMed,1
predisposes_to_condition,"Glycosylation End Products, Advanced",orch,PubMed,1
preventative_for_condition,"Glycosylation End Products, Advanced",orch,PubMed,1
preventative_for_condition,H 89,orch,PubMed,1
preventative_for_condition,hesperetin,orch,PubMed,1
preventative_for_condition,hexahydrocurcumin,orch,PubMed,1
predisposes_to_condition,homocysteic acid,orch,PubMed,1
predisposes_to_condition,homoorientin,orch,PubMed,1
preventative_for_condition,hydroxybenzoic acid,orch,PubMed,1
preventative_for_condition,hydroxysafflor yellow A,orch,PubMed,1
predisposes_to_condition,icariin,orch,PubMed,1
preventative_for_condition,icariin,orch,PubMed,1
preventative_for_condition,idebenone,orch,PubMed,1
preventative_for_condition,Imidazolines,orch,PubMed,1
preventative_for_condition,isoastilbin,orch,PubMed,1
preventative_for_condition,Isoflavones,orch,PubMed,1
preventative_for_condition,Isoquercetin,orch,PubMed,1
preventative_for_condition,Ketone Bodies,orch,PubMed,1
predisposes_to_condition,Lasso,orch,PubMed,1
preventative_for_condition,ligustilide,orch,PubMed,1
preventative_for_condition,limonene,orch,PubMed,1
preventative_for_condition,linalool,orch,PubMed,1
preventative_for_condition,Luteolin,orch,PubMed,1
preventative_for_condition,lycopene,orch,PubMed,1
preventative_for_condition,macelignan,orch,PubMed,1
predisposes_to_condition,Malondialdehyde,orch,PubMed,1
preventative_for_condition,methyl 4-azidophenylacetimidate,orch,PubMed,1
preventative_for_condition,methyl gallate,orch,PubMed,1
predisposes_to_condition,monoamine,orch,PubMed,1
preventative_for_condition,monoamine,orch,PubMed,1
preventative_for_condition,morin,orch,PubMed,1
predisposes_to_condition,N-methyl-(11C)2-(4'-(methylamino)phenyl)-6-hydroxybenzothiazole,orch,PubMed,1
preventative_for_condition,N-methyl-(11C)2-(4'-(methylamino)phenyl)-6-hydroxybenzothiazole,orch,PubMed,1
preventative_for_condition,naringenin,orch,PubMed,1
preventative_for_condition,neohesperidin,orch,PubMed,1
preventative_for_condition,nerolidol,orch,PubMed,1
predisposes_to_condition,Niacinamide,orch,PubMed,1
preventative_for_condition,nicotinamide-beta-riboside,orch,PubMed,1
preventative_for_condition,nobiletin,orch,PubMed,1
preventative_for_condition,obovatol,orch,PubMed,1
preventative_for_condition,Okadaic Acid,orch,PubMed,1
predisposes_to_condition,OPC-13015,orch,PubMed,1
preventative_for_condition,orange peel extract,orch,PubMed,1
predisposes_to_condition,Organic solvent product,orch,PubMed,1
predisposes_to_condition,Organochlorine pesticide,orch,PubMed,1
preventative_for_condition,pelargonidin,orch,PubMed,1
preventative_for_condition,Phenolics,orch,PubMed,1
preventative_for_condition,phenserine,orch,PubMed,1
predisposes_to_condition,phenylacetate,orch,PubMed,1
preventative_for_condition,phycocyanobilin,orch,PubMed,1
predisposes_to_condition,Polychlorinated Biphenyls,orch,PubMed,1
preventative_for_condition,polydatin,orch,PubMed,1
preventative_for_condition,polyphenols,orch,PubMed,1
preventative_for_condition,Probucol,orch,PubMed,1
preventative_for_condition,propylparaben,orch,PubMed,1
preventative_for_condition,pterostilbene,orch,PubMed,1
preventative_for_condition,Pyridoxine Hydrochloride,orch,PubMed,1
preventative_for_condition,Pyrones,orch,PubMed,1
predisposes_to_condition,Pyruvaldehyde,orch,PubMed,1
preventative_for_condition,Pyruvaldehyde,orch,PubMed,1
preventative_for_condition,Quercetin,orch,PubMed,1
preventative_for_condition,quercetin 3-O-glucuronide,orch,PubMed,1
preventative_for_condition,Quinones,orch,PubMed,1
preventative_for_condition,Relate,orch,PubMed,1
predisposes_to_condition,resveratrol,orch,PubMed,1
preventative_for_condition,resveratrol,orch,PubMed,1
preventative_for_condition,Rhodiola extract,orch,PubMed,1
preventative_for_condition,rhyncophylline,orch,PubMed,1
preventative_for_condition,rivaroxaban,orch,PubMed,1
preventative_for_condition,rosmarinic acid,orch,PubMed,1
preventative_for_condition,Rutin,orch,PubMed,1
preventative_for_condition,safranal,orch,PubMed,1
preventative_for_condition,salvin,orch,PubMed,1
preventative_for_condition,SB 258585,orch,PubMed,1
preventative_for_condition,scutellarin,orch,PubMed,1
preventative_for_condition,Silymarin,orch,PubMed,1
predisposes_to_condition,small molecule,orch,PubMed,1
preventative_for_condition,small molecule,orch,PubMed,1
NEG_PREDISPOSES,SPAD,orch,PubMed,1
preventative_for_condition,sulforafan,orch,PubMed,1
preventative_for_condition,suvorexant,orch,PubMed,1
preventative_for_condition,T-817MA,orch,PubMed,1
preventative_for_condition,tangeretin,orch,PubMed,1
preventative_for_condition,tanshinone II A,orch,PubMed,1
preventative_for_condition,tanshinone II A sodium sulfonate,orch,PubMed,1
predisposes_to_condition,tauroursodeoxycholic acid,orch,PubMed,1
preventative_for_condition,tauroursodeoxycholic acid,orch,PubMed,1
preventative_for_condition,taxifolin,orch,PubMed,1
preventative_for_condition,tele-methylhistamine,orch,PubMed,1
preventative_for_condition,telmisartan,orch,PubMed,1
preventative_for_condition,tenuifolin,orch,PubMed,1
preventative_for_condition,Thiadiazoles,orch,PubMed,1
predisposes_to_condition,Thiazolidinediones,orch,PubMed,1
predisposes_to_condition,Thioctic Acid,orch,PubMed,1
preventative_for_condition,Thioctic Acid,orch,PubMed,1
preventative_for_condition,Thiones,orch,PubMed,1
preventative_for_condition,thymoquinone,orch,PubMed,1
predisposes_to_condition,TimeLine,orch,PubMed,1
predisposes_to_condition,"tocotrienol, alpha",orch,PubMed,1
predisposes_to_condition,"tocotrienol, beta",orch,PubMed,1
preventative_for_condition,Triazoles,orch,PubMed,1
predisposes_to_condition,Triclosan,orch,PubMed,1
preventative_for_condition,triheptanoin,orch,PubMed,1
preventative_for_condition,triptolide,orch,PubMed,1
predisposes_to_condition,Tropicamide,orch,PubMed,1
predisposes_to_condition,Turpentine,orch,PubMed,1
preventative_for_condition,Ubiquinone,orch,PubMed,1
preventative_for_condition,Urolithin,orch,PubMed,1
preventative_for_condition,ursolic acid,orch,PubMed,1
preventative_for_condition,withaferin A,orch,PubMed,1
preventative_for_condition,xanthohumol,orch,PubMed,1
predisposes_to_condition,zeaxanthin,orch,PubMed,1
preventative_for_condition,zeaxanthin,orch,PubMed,1
NEG_PREDISPOSES,Ability,orga_orga,PubMed,1
predisposes_to_condition,Ability,orga_orga,PubMed,1
NEG_PREDISPOSES,Age,orga_orga,PubMed,1
predisposes_to_condition,Age,orga_orga,PubMed,1
predisposes_to_condition,Body Temperature,orga_orga,PubMed,1
predisposes_to_condition,Body Weight,orga_orga,PubMed,1
predisposes_to_condition,Females,orga_orga,PubMed,1
predisposes_to_condition,Height,orga_orga,PubMed,1
predisposes_to_condition,Males,orga_orga,PubMed,1
predisposes_to_condition,Predisposition -- attribute,orga_orga,PubMed,1
NEG_PREDISPOSES,Response process,orga_orga,PubMed,1
predisposes_to_condition,Response process,orga_orga,PubMed,1
predisposes_to_condition,adiposity,orga,PubMed,1
predisposes_to_condition,Apparent age,orga,PubMed,1
predisposes_to_condition,Body Composition,orga,PubMed,1
predisposes_to_condition,CROSS SECTION,orga,PubMed,1
NEG_PREDISPOSES,Gender,orga,PubMed,1
predisposes_to_condition,Gender,orga,PubMed,1
NEG_PREDISPOSES,Genetic Heterogeneity,orga,PubMed,1
predisposes_to_condition,Genetic Heterogeneity,orga,PubMed,1
predisposes_to_condition,Genetic Predisposition to Disease,orga,PubMed,1
predisposes_to_condition,Genetic Status,orga,PubMed,1
NEG_PREDISPOSES,Genotype,orga,PubMed,1
predisposes_to_condition,Genotype,orga,PubMed,1
predisposes_to_condition,Haplotypes,orga,PubMed,1
predisposes_to_condition,"Immunity, Natural",orga,PubMed,1
predisposes_to_condition,Life event observable,orga,PubMed,1
predisposes_to_condition,Mosaicism,orga,PubMed,1
predisposes_to_condition,Phenotype,orga,PubMed,1
predisposes_to_condition,POLARIZATION,orga,PubMed,1
predisposes_to_condition,Proband,orga,PubMed,1
NEG_PREDISPOSES,sex,orga,PubMed,1
predisposes_to_condition,sex,orga,PubMed,1
predisposes_to_condition,Sex Characteristics,orga,PubMed,2
NEG_PREDISPOSES,trait,orga,PubMed,1
predisposes_to_condition,trait,orga,PubMed,1
predisposes_to_condition,Walking Speed,orga,PubMed,1
predisposes_to_condition,Webbing,orga,PubMed,1
predisposes_to_condition,Dietary intake,orgf_orgf,PubMed,1
predisposes_to_condition,Heterozygote,orgm,PubMed,1
predisposes_to_condition,Homozygote,orgm,PubMed,1
predisposes_to_condition,Abnormal degeneration,patf_patf,PubMed,1
predisposes_to_condition,Abnormal renal function,patf_patf,PubMed,1
predisposes_to_condition,Adverse effects,patf_patf,PubMed,1
predisposes_to_condition,Amyloid deposition,patf_patf,PubMed,1
predisposes_to_condition,associated disease,patf_patf,PubMed,1
predisposes_to_condition,Atopy,patf_patf,PubMed,1
NEG_PREDISPOSES,Atrophic,patf_patf,PubMed,1
predisposes_to_condition,Atrophic,patf_patf,PubMed,1
predisposes_to_condition,Brain hemorrhage,patf_patf,PubMed,1
predisposes_to_condition,Brain Pathology,patf_patf,PubMed,1
predisposes_to_condition,Chronic inflammation,patf_patf,PubMed,1
predisposes_to_condition,Complication,patf_patf,PubMed,1
predisposes_to_condition,Decreased vascular flow,patf_patf,PubMed,1
predisposes_to_condition,Diastasis,patf_patf,PubMed,1
predisposes_to_condition,Discordant Twin,patf_patf,PubMed,1
predisposes_to_condition,Disease Progression,patf_patf,PubMed,1
predisposes_to_condition,Dystrophy,patf_patf,PubMed,1
predisposes_to_condition,Extended Rotated Sidebent,patf_patf,PubMed,1
predisposes_to_condition,Extravasation,patf_patf,PubMed,1
predisposes_to_condition,Functional disorder,patf_patf,PubMed,1
predisposes_to_condition,Hyperintensity of cerebral white matter on MRI,patf_patf,PubMed,1
predisposes_to_condition,Hypersensitivity,patf_patf,PubMed,1
predisposes_to_condition,Hypertrophy,patf_patf,PubMed,1
predisposes_to_condition,hypofunction,patf_patf,PubMed,1
predisposes_to_condition,Hypoperfusion,patf_patf,PubMed,1
predisposes_to_condition,Hypoxia,patf_patf,PubMed,1
predisposes_to_condition,Infarction,patf_patf,PubMed,1
predisposes_to_condition,Infection,patf_patf,PubMed,1
predisposes_to_condition,Inflammation,patf_patf,PubMed,1
predisposes_to_condition,inflammatory response,patf_patf,PubMed,1
NEG_PREDISPOSES,Insulin Resistance,patf_patf,PubMed,1
predisposes_to_condition,Insulin Resistance,patf_patf,PubMed,1
predisposes_to_condition,Insulin Sensitivity,patf_patf,PubMed,1
predisposes_to_condition,Ischemia,patf_patf,PubMed,1
NEG_PREDISPOSES,Leukoaraiosis,patf_patf,PubMed,1
predisposes_to_condition,Leukoaraiosis,patf_patf,PubMed,1
predisposes_to_condition,Obstruction,patf_patf,PubMed,1
predisposes_to_condition,Pathologic Processes,patf_patf,PubMed,1
NEG_PREDISPOSES,Pre-Eclampsia,patf_patf,PubMed,1
predisposes_to_condition,Progressive atrophy,patf_patf,PubMed,1
predisposes_to_condition,Sequela of disorder,patf_patf,PubMed,1
predisposes_to_condition,Thyroid dysfunction,patf_patf,PubMed,1
predisposes_to_condition,Tissue Adhesions,patf_patf,PubMed,1
predisposes_to_condition,Chronic hyperglycemia,patf,PubMed,1
predisposes_to_condition,Drug effect disorder,patf,PubMed,1
predisposes_to_condition,Dysbiosis,patf,PubMed,1
predisposes_to_condition,Female infertility,patf,PubMed,1
predisposes_to_condition,Histopathology,patf,PubMed,1
predisposes_to_condition,neuropathology disease,patf,PubMed,1
predisposes_to_condition,Pathogenesis,patf,PubMed,1
predisposes_to_condition,Presbycusis,patf,PubMed,1
predisposes_to_condition,Protein deposition,patf,PubMed,1
predisposes_to_condition,Pseudoexfoliation,patf,PubMed,1
predisposes_to_condition,Sleep Fragmentation,patf,PubMed,1
predisposes_to_condition,arterial stiffness,phsf,PubMed,1
predisposes_to_condition,Adrenergic beta-Antagonists,phsu_phsu,PubMed,1
preventative_for_condition,Adrenergic beta-Antagonists,phsu_phsu,PubMed,1
preventative_for_condition,agonists,phsu_phsu,PubMed,1
predisposes_to_condition,Anesthetics,phsu_phsu,PubMed,1
predisposes_to_condition,Angiotensin-Converting Enzyme Inhibitors,phsu_phsu,PubMed,1
preventative_for_condition,Angiotensin-Converting Enzyme Inhibitors,phsu_phsu,PubMed,1
predisposes_to_condition,Anti-Anxiety Agents,phsu_phsu,PubMed,1
preventative_for_condition,Anti-Anxiety Agents,phsu_phsu,PubMed,1
predisposes_to_condition,Anti-Inflammatory Agents,phsu_phsu,PubMed,1
preventative_for_condition,Anti-Inflammatory Agents,phsu_phsu,PubMed,1
NEG_PREVENTS,"Anti-Inflammatory Agents, Non-Steroidal",phsu_phsu,PubMed,1
predisposes_to_condition,"Anti-Inflammatory Agents, Non-Steroidal",phsu_phsu,PubMed,1
preventative_for_condition,"Anti-Inflammatory Agents, Non-Steroidal",phsu_phsu,PubMed,1
predisposes_to_condition,Anticholesteremic Agents,phsu_phsu,PubMed,1
preventative_for_condition,Anticholesteremic Agents,phsu_phsu,PubMed,1
NEG_PREVENTS,Anticholinergic Agents,phsu_phsu,PubMed,1
predisposes_to_condition,Anticholinergic Agents,phsu_phsu,PubMed,1
preventative_for_condition,Anticoagulants,phsu_phsu,PubMed,1
preventative_for_condition,Anticonvulsants,phsu_phsu,PubMed,1
preventative_for_condition,Antidepressive Agents,phsu_phsu,PubMed,1
predisposes_to_condition,Antidiabetics,phsu_phsu,PubMed,1
preventative_for_condition,Antidiabetics,phsu_phsu,PubMed,1
predisposes_to_condition,Antiepileptic Agents,phsu_phsu,PubMed,1
predisposes_to_condition,Antihypertensive Agents,phsu_phsu,PubMed,1
preventative_for_condition,Antihypertensive Agents,phsu_phsu,PubMed,1
preventative_for_condition,Antiviral Agents,phsu_phsu,PubMed,1
preventative_for_condition,Atypical antipsychotic,phsu_phsu,PubMed,1
predisposes_to_condition,Calcium Channel Blockers,phsu_phsu,PubMed,1
preventative_for_condition,Calcium Channel Blockers,phsu_phsu,PubMed,1
preventative_for_condition,Cardiovascular Agents,phsu_phsu,PubMed,1
predisposes_to_condition,channel blockers,phsu_phsu,PubMed,1
predisposes_to_condition,Diuretics,phsu_phsu,PubMed,1
preventative_for_condition,Diuretics,phsu_phsu,PubMed,1
preventative_for_condition,Experimental drug,phsu_phsu,PubMed,1
predisposes_to_condition,Histamine H2 Antagonists,phsu_phsu,PubMed,1
predisposes_to_condition,Hypnotics and Sedatives,phsu_phsu,PubMed,1
preventative_for_condition,Hypoglycemic Agents,phsu_phsu,PubMed,1
preventative_for_condition,Laxatives,phsu_phsu,PubMed,1
preventative_for_condition,Microbicides,phsu_phsu,PubMed,1
predisposes_to_condition,Muscle relaxants,phsu_phsu,PubMed,1
preventative_for_condition,New medications,phsu_phsu,PubMed,1
preventative_for_condition,NMDA receptor antagonist,phsu_phsu,PubMed,1
NEG_PREDISPOSES,Pharmaceutical Preparations,phsu_phsu,PubMed,1
NEG_PREVENTS,Pharmaceutical Preparations,phsu_phsu,PubMed,1
predisposes_to_condition,Pharmaceutical Preparations,phsu_phsu,PubMed,1
preventative_for_condition,Pharmaceutical Preparations,phsu_phsu,PubMed,1
preventative_for_condition,Pharmacologic Substance,phsu_phsu,PubMed,1
preventative_for_condition,Phosphodiesterase Inhibitors,phsu_phsu,PubMed,1
predisposes_to_condition,Potassium Sparing Diuretics,phsu_phsu,PubMed,1
preventative_for_condition,Potassium Sparing Diuretics,phsu_phsu,PubMed,1
NEG_PREDISPOSES,Proton Pump Inhibitors,phsu_phsu,PubMed,1
predisposes_to_condition,Proton Pump Inhibitors,phsu_phsu,PubMed,1
preventative_for_condition,Psychotropic Drugs,phsu_phsu,PubMed,1
predisposes_to_condition,Serotonin Uptake Inhibitors,phsu_phsu,PubMed,1
preventative_for_condition,Serotonin Uptake Inhibitors,phsu_phsu,PubMed,1
NEG_PREDISPOSES,Vitamin supplementation,phsu_phsu,PubMed,1
preventative_for_condition,Vitamin supplementation,phsu_phsu,PubMed,1
preventative_for_condition,CALCIUM SUPPLEMENTS,phsu_vita_phsu,PubMed,1
preventative_for_condition,(3H)2-carbomethoxy-3-(4-fluorophenyl)tropane,phsu,PubMed,1
preventative_for_condition,Acetylcholinesterase Inhibitors,phsu,PubMed,1
preventative_for_condition,aducanumab,phsu,PubMed,1
predisposes_to_condition,Aluminum-based antacid,phsu,PubMed,1
NEG_PREDISPOSES,"Anesthetics, Inhalation",phsu,PubMed,1
predisposes_to_condition,"Anesthetics, Inhalation",phsu,PubMed,1
predisposes_to_condition,Angiotensin II receptor antagonist,phsu,PubMed,1
predisposes_to_condition,Antioxidants,phsu,PubMed,1
preventative_for_condition,Antioxidants,phsu,PubMed,1
predisposes_to_condition,Antiperspirants,phsu,PubMed,1
preventative_for_condition,Apple Cider Vinegar,phsu,PubMed,1
preventative_for_condition,beta Sitosterol,phsu,PubMed,1
preventative_for_condition,Biological Response Modifiers,phsu,PubMed,1
preventative_for_condition,boswellic acid,phsu,PubMed,1
preventative_for_condition,CALCIUM HOMEOSTASIS,phsu,PubMed,1
preventative_for_condition,Carbenoxolone,phsu,PubMed,1
preventative_for_condition,Central Nervous System Agents,phsu,PubMed,1
preventative_for_condition,Chelating Agents,phsu,PubMed,1
preventative_for_condition,Chemotherapeutic agent,phsu,PubMed,1
preventative_for_condition,Chinese herbs,phsu,PubMed,1
NEG_PREVENTS,Cholinergic Agents,phsu,PubMed,1
predisposes_to_condition,Cholinergic Agents,phsu,PubMed,1
predisposes_to_condition,Cholinergic Antagonists,phsu,PubMed,1
predisposes_to_condition,Cupric,phsu,PubMed,1
preventative_for_condition,Cyclooxygenase Inhibitors,phsu,PubMed,1
preventative_for_condition,Cytidine Diphosphate Choline,phsu,PubMed,1
preventative_for_condition,Cytostatic Agents,phsu,PubMed,1
preventative_for_condition,deferiprone,phsu,PubMed,1
predisposes_to_condition,Dipeptidyl-Peptidase IV Inhibitors,phsu,PubMed,1
preventative_for_condition,Docosahexanoic acid,phsu,PubMed,1
preventative_for_condition,embelin,phsu,PubMed,1
predisposes_to_condition,Endostatins,phsu,PubMed,1
predisposes_to_condition,fluorophore,phsu,PubMed,1
preventative_for_condition,genipin,phsu,PubMed,1
NEG_PREVENTS,Ginkgo biloba extract,phsu,PubMed,1
preventative_for_condition,Ginkgo biloba extract,phsu,PubMed,1
preventative_for_condition,Herbal Drugs,phsu,PubMed,1
predisposes_to_condition,Hypnotics,phsu,PubMed,1
predisposes_to_condition,Inflammation Mediators,phsu,PubMed,1
predisposes_to_condition,Isoflurane,phsu,PubMed,1
preventative_for_condition,Isoflurane,phsu,PubMed,1
predisposes_to_condition,Kainic Acid,phsu,PubMed,1
predisposes_to_condition,Lipoprotein Lipase Activators,phsu,PubMed,1
predisposes_to_condition,long-acting benzodiazepines,phsu,PubMed,1
preventative_for_condition,mTOR Inhibitor,phsu,PubMed,1
predisposes_to_condition,N(4)-oleylcytosine arabinoside,phsu,PubMed,1
preventative_for_condition,Neuroprotective Agents,phsu,PubMed,1
preventative_for_condition,Olive oil preparation,phsu,PubMed,1
predisposes_to_condition,Orphenadrine,phsu,PubMed,1
preventative_for_condition,palmidrol,phsu,PubMed,1
preventative_for_condition,phenylbutyrate,phsu,PubMed,1
NEG_PREDISPOSES,sacubitril / valsartan,phsu,PubMed,1
predisposes_to_condition,Selective Estrogen Receptor Modulators,phsu,PubMed,1
preventative_for_condition,Selective Estrogen Receptor Modulators,phsu,PubMed,1
preventative_for_condition,semaglutide,phsu,PubMed,1
preventative_for_condition,Tannic Acid,phsu,PubMed,1
preventative_for_condition,Therapeutic agent (substance),phsu,PubMed,1
predisposes_to_condition,TNFR-Fc fusion protein,phsu,PubMed,1
preventative_for_condition,triacetyluridine,phsu,PubMed,1
predisposes_to_condition,trimethyloxamine,phsu,PubMed,1
predisposes_to_condition,Tumor Necrosis Factor Inhibitors,phsu,PubMed,1
predisposes_to_condition,Valine,phsu,PubMed,1
predisposes_to_condition,Vitamin K antagonists,phsu,PubMed,1
predisposes_to_condition,Maximum,qnco_qnco,PubMed,1
predisposes_to_condition,Score,qnco,PubMed,1
predisposes_to_condition,Life Style,socb,PubMed,1
predisposes_to_condition,Absence of sensation,sosy_sosy,PubMed,1
predisposes_to_condition,Ache,sosy_sosy,PubMed,1
predisposes_to_condition,acute stress,sosy_sosy,PubMed,1
predisposes_to_condition,Agitation,sosy_sosy,PubMed,1
predisposes_to_condition,Asthenia,sosy_sosy,PubMed,1
predisposes_to_condition,Ataxia,sosy_sosy,PubMed,1
predisposes_to_condition,Constipation,sosy_sosy,PubMed,1
NEG_PREDISPOSES,Depressive Symptoms,sosy_sosy,PubMed,1
predisposes_to_condition,Depressive Symptoms,sosy_sosy,PubMed,1
predisposes_to_condition,Difficulty sleeping,sosy_sosy,PubMed,1
predisposes_to_condition,Edema,sosy_sosy,PubMed,1
predisposes_to_condition,Fever,sosy_sosy,PubMed,1
NEG_PREDISPOSES,Fluctuation,sosy_sosy,PubMed,1
predisposes_to_condition,Fluctuation,sosy_sosy,PubMed,1
predisposes_to_condition,"Hallucinations, Visual",sosy_sosy,PubMed,1
predisposes_to_condition,Headache,sosy_sosy,PubMed,1
predisposes_to_condition,Imbalance,sosy_sosy,PubMed,1
predisposes_to_condition,Malaise,sosy_sosy,PubMed,1
predisposes_to_condition,Muscle Rigidity,sosy_sosy,PubMed,1
predisposes_to_condition,Myoclonus,sosy_sosy,PubMed,1
predisposes_to_condition,Neurobehavioral Manifestations,sosy_sosy,PubMed,1
predisposes_to_condition,Neurologic Symptoms,sosy_sosy,PubMed,1
predisposes_to_condition,Pain,sosy_sosy,PubMed,1
predisposes_to_condition,Prodromal Symptoms,sosy_sosy,PubMed,1
NEG_PREDISPOSES,Prodrome,sosy_sosy,PubMed,1
predisposes_to_condition,Prodrome,sosy_sosy,PubMed,1
predisposes_to_condition,Seizures,sosy_sosy,PubMed,1
predisposes_to_condition,Signs and Symptoms,sosy_sosy,PubMed,1
predisposes_to_condition,Single organ dysfunction,sosy_sosy,PubMed,1
predisposes_to_condition,Sleep disturbances,sosy_sosy,PubMed,1
predisposes_to_condition,Sleeplessness,sosy_sosy,PubMed,1
predisposes_to_condition,Stiffness,sosy_sosy,PubMed,1
NEG_PREDISPOSES,Symptoms,sosy_sosy,PubMed,1
predisposes_to_condition,Symptoms,sosy_sosy,PubMed,1
predisposes_to_condition,Affective Symptoms,sosy,PubMed,1
predisposes_to_condition,Behavioral and psychological symptoms of dementia,sosy,PubMed,1
predisposes_to_condition,Behavioral Symptoms,sosy,PubMed,1
predisposes_to_condition,Complaint (finding),sosy,PubMed,1
predisposes_to_condition,Memory Loss,sosy,PubMed,1
predisposes_to_condition,Motor symptoms,sosy,PubMed,1
predisposes_to_condition,"Obesity, Visceral",sosy,PubMed,1
predisposes_to_condition,Paraosmia,sosy,PubMed,1
predisposes_to_condition,Sensory Change,sosy,PubMed,1
predisposes_to_condition,Sexual symptom,sosy,PubMed,1
predisposes_to_condition,View,spco_spco,PubMed,1
NEG_PREDISPOSES,24-hydroxycholesterol,strd,PubMed,1
predisposes_to_condition,24-hydroxycholesterol,strd,PubMed,1
preventative_for_condition,24-hydroxycholesterol,strd,PubMed,1
predisposes_to_condition,27-hydroxycholesterol,strd,PubMed,1
predisposes_to_condition,"Cholesterol, Dietary",strd,PubMed,1
preventative_for_condition,fucosterol,strd,PubMed,1
preventative_for_condition,ginsenoside Rg1,strd,PubMed,1
predisposes_to_condition,High Density Lipoprotein Cholesterol,strd,PubMed,1
preventative_for_condition,High Density Lipoprotein Cholesterol,strd,PubMed,1
predisposes_to_condition,lathosterol,strd,PubMed,1
predisposes_to_condition,neurosteroids,strd,PubMed,1
preventative_for_condition,neurosteroids,strd,PubMed,1
predisposes_to_condition,Total cholesterol,strd,PubMed,1
predisposes_to_condition,Shift worker,tmco,PubMed,1
predisposes_to_condition,Ablation,topp_topp,PubMed,1
preventative_for_condition,Ablation,topp_topp,PubMed,1
preventative_for_condition,Acoustic Stimulation,topp_topp,PubMed,1
preventative_for_condition,Acupuncture procedure,topp_topp,PubMed,1
predisposes_to_condition,Administration of medication,topp_topp,PubMed,1
preventative_for_condition,Administration of vaccine to produce active immunity,topp_topp,PubMed,1
predisposes_to_condition,"Administration, Intranasal",topp_topp,PubMed,1
preventative_for_condition,"Administration, Intranasal",topp_topp,PubMed,1
preventative_for_condition,Alternative Therapies,topp_topp,PubMed,1
NEG_PREDISPOSES,androgen therapy,topp_topp,PubMed,1
NEG_PREVENTS,androgen therapy,topp_topp,PubMed,1
predisposes_to_condition,androgen therapy,topp_topp,PubMed,1
predisposes_to_condition,Anesthesia procedures,topp_topp,PubMed,1
preventative_for_condition,Antihypertensive therapy,topp_topp,PubMed,1
predisposes_to_condition,Aspiration-action,topp_topp,PubMed,1
preventative_for_condition,Bariatric Surgery,topp_topp,PubMed,1
preventative_for_condition,Behavior Therapy,topp_topp,PubMed,1
predisposes_to_condition,Bilateral oophorectomy,topp_topp,PubMed,1
preventative_for_condition,blood medications,topp_topp,PubMed,1
NEG_PREDISPOSES,Blood Transfusion,topp_topp,PubMed,1
predisposes_to_condition,Blood Transfusion,topp_topp,PubMed,1
preventative_for_condition,blood treatment,topp_topp,PubMed,1
preventative_for_condition,Brain stimulation,topp_topp,PubMed,1
predisposes_to_condition,Bypass,topp_topp,PubMed,1
preventative_for_condition,cancer therapy,topp_topp,PubMed,1
predisposes_to_condition,Circumferential Supracrestal Fiberotomy,topp_topp,PubMed,1
preventative_for_condition,Cognitive Therapy,topp_topp,PubMed,1
preventative_for_condition,Cold Therapy,topp_topp,PubMed,1
predisposes_to_condition,Combined Modality Therapy,topp_topp,PubMed,1
preventative_for_condition,Combined Modality Therapy,topp_topp,PubMed,1
preventative_for_condition,Contraceptive methods,topp_topp,PubMed,1
predisposes_to_condition,Current Therapy,topp_topp,PubMed,1
preventative_for_condition,cytarabine/daunorubicin protocol,topp_topp,PubMed,1
preventative_for_condition,Deep Brain Stimulation,topp_topp,PubMed,1
predisposes_to_condition,Detection,topp_topp,PubMed,1
preventative_for_condition,Detection,topp_topp,PubMed,1
predisposes_to_condition,Dietary Modification,topp_topp,PubMed,1
preventative_for_condition,Dietary Modification,topp_topp,PubMed,1
preventative_for_condition,Dietary Supplementation,topp_topp,PubMed,1
predisposes_to_condition,doxorubicin/prednisone/vincristine protocol,topp_topp,PubMed,1
preventative_for_condition,Early Therapy,topp_topp,PubMed,1
predisposes_to_condition,early/brief intervention/therapy (treatment),topp_topp,PubMed,1
