entity_type,entity,entity_id,biotype,relationship,sources,n_sources,evidence_types,best_score,score_type,tissue_celltype,confidence_tier,notes
gene,CTNS,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,CTRB2,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,2.34,PIGEAN/EAGGL_weight,,T4 low,
gene,CTRC,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,CXCL10,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,CXCL8,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,CYB5D2,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,2.89,PIGEAN/EAGGL_weight,,T4 low,
gene,CYB5R4,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,3.45,PIGEAN/EAGGL_weight,,T4 low,
gene,CYBA,,protein-coding,associated_with_T2D,rdkg,1,curated_link,,source_count,,T4 low,
gene,CYBB,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,CYCS,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,CYP19A1,,protein-coding,associated_with_T2D,digcfdekg;spoke-okn,2,curated_link;statistical_association,2.94,PIGEAN/EAGGL_weight,,T3 medium,
gene,CYP1A2,,protein-coding,associated_with_T2D,rdkg,1,curated_link,,source_count,,T4 low,
gene,CYP26A1,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,4.01,PIGEAN/EAGGL_weight,,T3 medium,
gene,CYTB,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,DCAF17,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,DGKB,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,3.63,PIGEAN/EAGGL_weight,,T3 medium,
gene,DGKD,,protein-coding,associated_with_T2D,rdkg,1,curated_link,,source_count,,T4 low,
gene,DHDDS,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,DHX38,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,DISP1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,DKC1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,DLEU7,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,3.61,PIGEAN/EAGGL_weight,,T3 medium,
gene,DLK1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,DLL1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,DMXL2,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,DNAH8,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,DNAJC21,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,DNAJC3,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,DNAJC30,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,DNASE2,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,DNM1L,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,DNMT1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,DPP4,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,DUSP9,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,3.12,PIGEAN/EAGGL_weight,,T4 low,
gene,DUT,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,DYRK1B,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,E2F1,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,5.19,PIGEAN/EAGGL_weight,,T2 high,
gene,EBF1,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,4.32,PIGEAN/EAGGL_weight,,T3 medium,
gene,ECE1,,protein-coding,associated_with_T2D,rdkg,1,curated_link,,source_count,,T4 low,
gene,EDA,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,EDA2R,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,EDN1,,protein-coding,associated_with_T2D,rdkg;spoke-okn,2,curated_link,,source_count,,T3 medium,
gene,EDNRA,,protein-coding,associated_with_T2D,rdkg,1,curated_link,,source_count,,T4 low,
gene,EDNRB,,protein-coding,associated_with_T2D,rdkg,1,curated_link,,source_count,,T4 low,
gene,EFL1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,EGF,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,EGFR,,protein-coding,associated_with_T2D,rdkg,1,curated_link,,source_count,,T4 low,
gene,EIF2AK3,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,EIF2S3,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,EIF4H,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,ELMO2,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,ELN,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,EML2,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,ENPP1,,protein-coding,associated_with_T2D,prokn;rdkg;spoke-okn,3,curated_link,,source_count,,T2 high,
gene,EPC2,,protein-coding,associated_with_T2D,rdkg,1,curated_link,,source_count,,T4 low,
gene,EPO,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,ERN1,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,3.42,PIGEAN/EAGGL_weight,,T4 low,
gene,ESR1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,ETS1,,protein-coding,associated_with_T2D,digcfdekg;rdkg,2,curated_link;statistical_association,3.84,PIGEAN/EAGGL_weight,,T3 medium,
gene,EYA2,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,3.63,PIGEAN/EAGGL_weight,,T3 medium,
gene,EYS,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,F2,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,F3,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,FABP4,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,FAM13A,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,2.93,PIGEAN/EAGGL_weight,,T4 low,
gene,FAM161A,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,FAM234A,,protein-coding,associated_with_T2D,rdkg,1,curated_link,,source_count,,T4 low,
gene,FAM46C,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,2.4,PIGEAN/EAGGL_weight,,T4 low,
gene,FAM60A,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,3.74,PIGEAN/EAGGL_weight,,T3 medium,
gene,FANCL,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,2.47,PIGEAN/EAGGL_weight,,T4 low,
gene,FAS,,protein-coding,associated_with_T2D,rdkg,1,curated_link,,source_count,,T4 low,
gene,FASN,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,FBN1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,FBXL22,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,2.38,PIGEAN/EAGGL_weight,,T4 low,
gene,FBXW7,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,4.68,PIGEAN/EAGGL_weight,,T3 medium,
gene,FCGR3B,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,FFAR1,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,2.68,PIGEAN/EAGGL_weight,,T4 low,
gene,FGF21,,protein-coding,associated_with_T2D,digcfdekg;rdkg;spoke-okn,3,curated_link;statistical_association,3.42,PIGEAN/EAGGL_weight,,T2 high,
gene,FGF8,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,FGFR1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,FGFR3,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,4.54,PIGEAN/EAGGL_weight,,T3 medium,
gene,FGFR4,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,3.13,PIGEAN/EAGGL_weight,,T4 low,
gene,FKBP6,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,FLT1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,FMR1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,FN1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,FNDC5,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,FOS,,protein-coding,associated_with_T2D,rdkg;spoke-okn,2,curated_link,,source_count,,T3 medium,
gene,FOXA1,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,2.49,PIGEAN/EAGGL_weight,,T4 low,
gene,FOXA2,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,5.07,PIGEAN/EAGGL_weight,,T2 high,
gene,FOXC2,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,FOXH1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,FOXO1,,protein-coding,associated_with_T2D,digcfdekg;spoke-okn,2,curated_link;statistical_association,3.97,PIGEAN/EAGGL_weight,,T3 medium,
gene,FOXP1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,FOXP3,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,FOXRED1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,FSCN2,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,FTO,,protein-coding,associated_with_T2D,digcfdekg;rdkg;spoke-okn,3,curated_link;statistical_association,6.92,PIGEAN/EAGGL_weight,,T2 high,
gene,FUZ,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,G6PC2,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,G6PC3,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,GAD2,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,GAPDH,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,GAS1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,GATA3,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,GATA6,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,GCG,,protein-coding,associated_with_T2D,digcfdekg;rdkg;spoke-okn,3,curated_link;statistical_association,3.41,PIGEAN/EAGGL_weight,,T2 high,
gene,GCGR,,protein-coding,associated_with_T2D,rdkg;spoke-okn,2,curated_link,,source_count,,T3 medium,
gene,GCK,,protein-coding,associated_with_T2D,digcfdekg;prokn;rdkg;spoke-okn,4,curated_link;statistical_association,9.73,PIGEAN/EAGGL_weight,,T1 very-high,
gene,GCKR,,protein-coding,associated_with_T2D,digcfdekg;rdkg,2,curated_link;statistical_association,8.97,PIGEAN/EAGGL_weight,,T2 high,
gene,GFM2,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,GHR,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,2.53,PIGEAN/EAGGL_weight,,T4 low,
gene,GHRL,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,GIN1,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,3.66,PIGEAN/EAGGL_weight,,T3 medium,
gene,GIP,,protein-coding,associated_with_T2D,digcfdekg;spoke-okn,2,curated_link;statistical_association,2.77,PIGEAN/EAGGL_weight,,T3 medium,
gene,GIPR,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,8.34,PIGEAN/EAGGL_weight,,T2 high,
gene,GJA1,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,GJB3,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,GJB4,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,GLI2,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,GLIS3,,protein-coding,associated_with_T2D,digcfdekg;rdkg;spoke-okn,3,curated_link;statistical_association,6.43,PIGEAN/EAGGL_weight,,T2 high,
gene,GLP1R,,protein-coding,associated_with_T2D,digcfdekg;rdkg;spoke-okn,3,curated_link;statistical_association,7.32,PIGEAN/EAGGL_weight,,T2 high,
gene,GLRX5,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,GNAS,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,5.89,PIGEAN/EAGGL_weight,,T2 high,
gene,GNB3,,protein-coding,associated_with_T2D,rdkg,1,curated_link,,source_count,,T4 low,
gene,GOSR2,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,GP2,,protein-coding,associated_with_T2D,rdkg,1,curated_link,,source_count,,T4 low,
gene,GPC5,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,2.65,PIGEAN/EAGGL_weight,,T4 low,
gene,GPD2,,protein-coding,associated_with_T2D,rdkg;spoke-okn,2,curated_link,,source_count,,T3 medium,
gene,GPER1,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,2.53,PIGEAN/EAGGL_weight,,T4 low,
gene,GPR101,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,GPR27,,protein-coding,associated_with_T2D,digcfdekg,1,statistical_association,2.54,PIGEAN/EAGGL_weight,,T4 low,
gene,GPR35,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,GPT,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,GPT2,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,GPX1,,protein-coding,associated_with_T2D,rdkg,1,curated_link,,source_count,,T4 low,
gene,GPX2,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,GPX3,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,GPX5,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,GPX6,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,GPX7,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,GPX8,,protein-coding,associated_with_T2D,spoke-okn,1,curated_link,,source_count,,T4 low,spoke-okn is parent-term (diabetes mellitus)
gene,GRB14,,protein-coding,associated_with_T2D,digcfdekg;rdkg,2,curated_link;statistical_association,3.67,PIGEAN/EAGGL_weight,,T3 medium,
