assay	gene	mouse_symbol	human	human_symbol	human_taxonomy	osd	mouse_entrez	human_entrez
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/103988	Gck	http://www.ncbi.nlm.nih.gov/gene/2645	GCK	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	103988	2645
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104009	Qsox1	http://www.ncbi.nlm.nih.gov/gene/5768	QSOX1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	104009	5768
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104027	Synpo	http://www.ncbi.nlm.nih.gov/gene/11346	SYNPO	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	104027	11346
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104110	Adcy4	http://www.ncbi.nlm.nih.gov/gene/196883	ADCY4	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	104110	196883
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104174	Gldc	http://www.ncbi.nlm.nih.gov/gene/2731	GLDC	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	104174	2731
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104184	Blmh	http://www.ncbi.nlm.nih.gov/gene/642	BLMH	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	104184	642
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104215	Rhoq	http://www.ncbi.nlm.nih.gov/gene/23433	RHOQ	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	104215	23433
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104248	Cabin1	http://www.ncbi.nlm.nih.gov/gene/23523	CABIN1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	104248	23523
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104263	Kdm3a	http://www.ncbi.nlm.nih.gov/gene/55818	KDM3A	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	104263	55818
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104416	Bap1	http://www.ncbi.nlm.nih.gov/gene/8314	BAP1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	104416	8314
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104443	Npffr2	http://www.ncbi.nlm.nih.gov/gene/10886	NPFFR2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	104443	10886
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104445	Cdc42ep1	http://www.ncbi.nlm.nih.gov/gene/11135	CDC42EP1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	104445	11135
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104458	Rars	http://www.ncbi.nlm.nih.gov/gene/5917	RARS1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	104458	5917
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104479	Ccdc117	http://www.ncbi.nlm.nih.gov/gene/150275	CCDC117	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	104479	150275
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104570	Ppp4r3b	http://www.ncbi.nlm.nih.gov/gene/57223	PPP4R3B	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	104570	57223
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104662	Tsr1	http://www.ncbi.nlm.nih.gov/gene/55720	TSR1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	104662	55720
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104681	Slc16a6	http://www.ncbi.nlm.nih.gov/gene/9120	SLC16A6	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	104681	9120
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104721	Ddx1	http://www.ncbi.nlm.nih.gov/gene/1653	DDX1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	104721	1653
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104771	Jkamp	http://www.ncbi.nlm.nih.gov/gene/51528	JKAMP	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	104771	51528
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104776	Aldh6a1	http://www.ncbi.nlm.nih.gov/gene/4329	ALDH6A1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	104776	4329
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104799	Vipas39	http://www.ncbi.nlm.nih.gov/gene/63894	VIPAS39	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	104799	63894
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104884	Tdp1	http://www.ncbi.nlm.nih.gov/gene/55775	TDP1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	104884	55775
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104910	Slc25a47	http://www.ncbi.nlm.nih.gov/gene/283600	SLC25A47	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	104910	283600
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105014	Rdh14	http://www.ncbi.nlm.nih.gov/gene/57665	RDH14	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	105014	57665
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105148	Iars	http://www.ncbi.nlm.nih.gov/gene/3376	IARS1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	105148	3376
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105171	Arrdc3	http://www.ncbi.nlm.nih.gov/gene/57561	ARRDC3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	105171	57561
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105278	Cdk20	http://www.ncbi.nlm.nih.gov/gene/23552	CDK20	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	105278	23552
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105352	Dusp22	http://www.ncbi.nlm.nih.gov/gene/56940	DUSP22	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	105352	56940
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105355	Slc17a3	http://www.ncbi.nlm.nih.gov/gene/10786	SLC17A3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	105355	10786
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105372	Utp15	http://www.ncbi.nlm.nih.gov/gene/84135	UTP15	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	105372	84135
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105387	Akr1c14	http://www.ncbi.nlm.nih.gov/gene/1109	AKR1C4	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	105387	1109
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105387	Akr1c14	http://www.ncbi.nlm.nih.gov/gene/1645	AKR1C1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	105387	1645
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105387	Akr1c14	http://www.ncbi.nlm.nih.gov/gene/1646	AKR1C2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	105387	1646
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105387	Akr1c14	http://www.ncbi.nlm.nih.gov/gene/8644	AKR1C3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	105387	8644
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105445	Dock9	http://www.ncbi.nlm.nih.gov/gene/23348	DOCK9	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	105445	23348
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105501	Abhd4	http://www.ncbi.nlm.nih.gov/gene/63874	ABHD4	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	105501	63874
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105522	Ankrd28	http://www.ncbi.nlm.nih.gov/gene/23243	ANKRD28	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	105522	23243
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105638	Dph3	http://www.ncbi.nlm.nih.gov/gene/285381	DPH3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	105638	285381
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105670	Rcbtb2	http://www.ncbi.nlm.nih.gov/gene/1102	RCBTB2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	105670	1102
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105675	Ppif	http://www.ncbi.nlm.nih.gov/gene/10105	PPIF	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	105675	10105
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105732	Fam83h	http://www.ncbi.nlm.nih.gov/gene/286077	FAM83H	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	105732	286077
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105782	Scrib	http://www.ncbi.nlm.nih.gov/gene/23513	SCRIB	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	105782	23513
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105837	Mtbp	http://www.ncbi.nlm.nih.gov/gene/27085	MTBP	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	105837	27085
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105844	Card10	http://www.ncbi.nlm.nih.gov/gene/29775	CARD10	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	105844	29775
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105853	Mal2	http://www.ncbi.nlm.nih.gov/gene/114569	MAL2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	105853	114569
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105866	Krt72	http://www.ncbi.nlm.nih.gov/gene/140807	KRT72	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	105866	140807
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106025	Sharpin	http://www.ncbi.nlm.nih.gov/gene/81858	SHARPIN	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	106025	81858
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106052	Fbxo4	http://www.ncbi.nlm.nih.gov/gene/26272	FBXO4	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	106052	26272
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106200	Txndc11	http://www.ncbi.nlm.nih.gov/gene/51061	TXNDC11	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	106200	51061
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106248	Qtrt2	http://www.ncbi.nlm.nih.gov/gene/79691	QTRT2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	106248	79691
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106264	0610012G03Rik	http://www.ncbi.nlm.nih.gov/gene/152217	NCBP2AS2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	106264	152217
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106298	Rrn3	http://www.ncbi.nlm.nih.gov/gene/54700	RRN3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	106298	54700
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106298	Rrn3	http://www.ncbi.nlm.nih.gov/gene/653390	RRN3P2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	106298	653390
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106326	Osbpl11	http://www.ncbi.nlm.nih.gov/gene/114885	OSBPL11	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	106326	114885
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106338	Nsun3	http://www.ncbi.nlm.nih.gov/gene/63899	NSUN3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	106338	63899
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106585	Ankrd12	http://www.ncbi.nlm.nih.gov/gene/23253	ANKRD12	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	106585	23253
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106628	Trip10	http://www.ncbi.nlm.nih.gov/gene/9322	TRIP10	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	106628	9322
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106633	Ift140	http://www.ncbi.nlm.nih.gov/gene/9742	IFT140	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	106633	9742
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106759	Ticam1	http://www.ncbi.nlm.nih.gov/gene/148022	TICAM1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	106759	148022
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106894	Hmgxb3	http://www.ncbi.nlm.nih.gov/gene/22993	HMGXB3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	106894	22993
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106947	Slc39a3	http://www.ncbi.nlm.nih.gov/gene/29985	SLC39A3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	106947	29985
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106952	Arap3	http://www.ncbi.nlm.nih.gov/gene/64411	ARAP3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	106952	64411
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/107035	Fbxo38	http://www.ncbi.nlm.nih.gov/gene/81545	FBXO38	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	107035	81545
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/107045	Lars	http://www.ncbi.nlm.nih.gov/gene/51520	LARS1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	107045	51520
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/107047	Psmg2	http://www.ncbi.nlm.nih.gov/gene/56984	PSMG2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	107047	56984
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/107065	Lrrtm2	http://www.ncbi.nlm.nih.gov/gene/26045	LRRTM2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	107065	26045
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/107071	Wdr74	http://www.ncbi.nlm.nih.gov/gene/54663	WDR74	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	107071	54663
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/107094	Rrp12	http://www.ncbi.nlm.nih.gov/gene/23223	RRP12	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	107094	23223
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/107173	Gpr137	http://www.ncbi.nlm.nih.gov/gene/56834	GPR137	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	107173	56834
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/107182	Btaf1	http://www.ncbi.nlm.nih.gov/gene/9044	BTAF1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	107182	9044
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/107242	AI837181	http://www.ncbi.nlm.nih.gov/gene/83638	C11orf68	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	107242	83638
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/107260	Otub1	http://www.ncbi.nlm.nih.gov/gene/55611	OTUB1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	107260	55611
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/107271	Yars	http://www.ncbi.nlm.nih.gov/gene/8565	YARS1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	107271	8565
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/107328	Trpt1	http://www.ncbi.nlm.nih.gov/gene/83707	TRPT1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	107328	83707
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/107338	Gbf1	http://www.ncbi.nlm.nih.gov/gene/8729	GBF1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	107338	8729
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/107358	Tm9sf3	http://www.ncbi.nlm.nih.gov/gene/56889	TM9SF3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	107358	56889
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/107368	Pdzd8	http://www.ncbi.nlm.nih.gov/gene/118987	PDZD8	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	107368	118987
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/107373	Fam111a	http://www.ncbi.nlm.nih.gov/gene/63901	FAM111A	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	107373	63901
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/107449	Unc5b	http://www.ncbi.nlm.nih.gov/gene/219699	UNC5B	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	107449	219699
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/107503	Atf5	http://www.ncbi.nlm.nih.gov/gene/22809	ATF5	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	107503	22809
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/107508	Eprs	http://www.ncbi.nlm.nih.gov/gene/2058	EPRS1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	107508	2058
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/107566	Arl2bp	http://www.ncbi.nlm.nih.gov/gene/23568	ARL2BP	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	107566	23568
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/107650	Pi4kb	http://www.ncbi.nlm.nih.gov/gene/5298	PI4KB	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	107650	5298
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/107652	Uap1	http://www.ncbi.nlm.nih.gov/gene/6675	UAP1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	107652	6675
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/107732	Mrpl10	http://www.ncbi.nlm.nih.gov/gene/124995	MRPL10	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	107732	124995
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/107823	Nsd2	http://www.ncbi.nlm.nih.gov/gene/7468	NSD2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	107823	7468
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/107829	Thoc5	http://www.ncbi.nlm.nih.gov/gene/8563	THOC5	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	107829	8563
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/107932	Chd4	http://www.ncbi.nlm.nih.gov/gene/1108	CHD4	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	107932	1108
