category,K,k,n,N,expected,fold,p,fdr,family,signature,label
http://purl.obolibrary.org/obo/GO_0050729,65,15,1010,7663,8.57,1.75,0.0197290321361662,0.1131882757983479,GO_BP,all,positive regulation of inflammatory response
http://purl.obolibrary.org/obo/GO_0090190,13,5,1010,7663,1.71,2.92,0.0203417628404458,0.1147366847854362,GO_BP,all,positive regulation of branching involved in ureteric bud morphogenesis
http://purl.obolibrary.org/obo/GO_0007215,13,5,1010,7663,1.71,2.92,0.0203417628404458,0.1147366847854362,GO_BP,all,glutamate receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0010596,13,5,1010,7663,1.71,2.92,0.0203417628404458,0.1147366847854362,GO_BP,all,negative regulation of endothelial cell migration
http://purl.obolibrary.org/obo/GO_0030335,169,32,1010,7663,22.27,1.44,0.0205237419121878,0.1151164071499252,GO_BP,all,positive regulation of cell migration
http://purl.obolibrary.org/obo/GO_0007189,77,17,1010,7663,10.15,1.68,0.0207950906448161,0.115404293605381,GO_BP,all,adenylate cyclase-activating G protein-coupled receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0051897,132,26,1010,7663,17.4,1.49,0.0218256071757302,0.115404293605381,GO_BP,all,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction
http://purl.obolibrary.org/obo/GO_0043278,9,4,1010,7663,1.19,3.37,0.0218394579532095,0.115404293605381,GO_BP,all,response to morphine
http://purl.obolibrary.org/obo/GO_0071493,9,4,1010,7663,1.19,3.37,0.0218394579532095,0.115404293605381,GO_BP,all,cellular response to UV-B
http://purl.obolibrary.org/obo/GO_0007271,9,4,1010,7663,1.19,3.37,0.0218394579532095,0.115404293605381,GO_BP,all,"synaptic transmission, cholinergic"
http://purl.obolibrary.org/obo/GO_0051412,9,4,1010,7663,1.19,3.37,0.0218394579532095,0.115404293605381,GO_BP,all,response to corticosterone
http://purl.obolibrary.org/obo/GO_0006198,9,4,1010,7663,1.19,3.37,0.0218394579532095,0.115404293605381,GO_BP,all,cAMP catabolic process
http://purl.obolibrary.org/obo/GO_0051180,9,4,1010,7663,1.19,3.37,0.0218394579532095,0.115404293605381,GO_BP,all,vitamin transport
http://purl.obolibrary.org/obo/GO_0045780,9,4,1010,7663,1.19,3.37,0.0218394579532095,0.115404293605381,GO_BP,all,positive regulation of bone resorption
http://purl.obolibrary.org/obo/GO_0030850,9,4,1010,7663,1.19,3.37,0.0218394579532095,0.115404293605381,GO_BP,all,prostate gland development
http://purl.obolibrary.org/obo/GO_0015837,9,4,1010,7663,1.19,3.37,0.0218394579532095,0.115404293605381,GO_BP,all,amine transport
http://purl.obolibrary.org/obo/GO_0007159,28,8,1010,7663,3.69,2.17,0.0243269154762064,0.127209495510996,GO_BP,all,leukocyte cell-cell adhesion
http://purl.obolibrary.org/obo/GO_0097191,28,8,1010,7663,3.69,2.17,0.0243269154762064,0.127209495510996,GO_BP,all,extrinsic apoptotic signaling pathway
http://purl.obolibrary.org/obo/GO_0001822,50,12,1010,7663,6.59,1.82,0.0262263662169233,0.1340224945717302,GO_BP,all,kidney development
http://purl.obolibrary.org/obo/GO_0001649,79,17,1010,7663,10.41,1.63,0.0263312270859304,0.1340224945717302,GO_BP,all,osteoblast differentiation
http://purl.obolibrary.org/obo/GO_0008202,91,19,1010,7663,11.99,1.58,0.0263778105420763,0.1340224945717302,GO_BP,all,steroid metabolic process
http://purl.obolibrary.org/obo/GO_0030155,39,10,1010,7663,5.14,1.95,0.0264307310011977,0.1340224945717302,GO_BP,all,regulation of cell adhesion
http://purl.obolibrary.org/obo/GO_0007187,39,10,1010,7663,5.14,1.95,0.0264307310011977,0.1340224945717302,GO_BP,all,"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger"
http://purl.obolibrary.org/obo/GO_0071300,39,10,1010,7663,5.14,1.95,0.0264307310011977,0.1340224945717302,GO_BP,all,cellular response to retinoic acid
http://purl.obolibrary.org/obo/GO_0048167,34,9,1010,7663,4.48,2.01,0.0282730948048821,0.1377859480265187,GO_BP,all,regulation of synaptic plasticity
http://purl.obolibrary.org/obo/GO_0089718,14,5,1010,7663,1.85,2.71,0.0282848640037633,0.1377859480265187,GO_BP,all,amino acid import across plasma membrane
http://purl.obolibrary.org/obo/GO_0042026,14,5,1010,7663,1.85,2.71,0.0282848640037633,0.1377859480265187,GO_BP,all,protein refolding
http://purl.obolibrary.org/obo/GO_0001658,14,5,1010,7663,1.85,2.71,0.0282848640037633,0.1377859480265187,GO_BP,all,branching involved in ureteric bud morphogenesis
http://purl.obolibrary.org/obo/GO_0061028,14,5,1010,7663,1.85,2.71,0.0282848640037633,0.1377859480265187,GO_BP,all,establishment of endothelial barrier
http://purl.obolibrary.org/obo/GO_0001937,14,5,1010,7663,1.85,2.71,0.0282848640037633,0.1377859480265187,GO_BP,all,negative regulation of endothelial cell proliferation
http://purl.obolibrary.org/obo/GO_0035902,14,5,1010,7663,1.85,2.71,0.0282848640037633,0.1377859480265187,GO_BP,all,response to immobilization stress
http://purl.obolibrary.org/obo/GO_0010971,14,5,1010,7663,1.85,2.71,0.0282848640037633,0.1377859480265187,GO_BP,all,positive regulation of G2/M transition of mitotic cell cycle
http://purl.obolibrary.org/obo/GO_0046330,62,14,1010,7663,8.17,1.71,0.0284080590054675,0.1377859480265187,GO_BP,all,positive regulation of JNK cascade
http://purl.obolibrary.org/obo/GO_0006096,29,8,1010,7663,3.82,2.09,0.0298348083536287,0.1426553730946815,GO_BP,all,glycolytic process
http://purl.obolibrary.org/obo/GO_0097009,29,8,1010,7663,3.82,2.09,0.0298348083536287,0.1426553730946815,GO_BP,all,energy homeostasis
http://purl.obolibrary.org/obo/GO_0001678,19,6,1010,7663,2.5,2.4,0.0306290284950278,0.1426553730946815,GO_BP,all,intracellular glucose homeostasis
http://purl.obolibrary.org/obo/GO_1990573,24,7,1010,7663,3.16,2.21,0.0308048793311115,0.1426553730946815,GO_BP,all,potassium ion import across plasma membrane
http://purl.obolibrary.org/obo/GO_0007165,943,143,1010,7663,124.29,1.15,0.0321609948642427,0.1426553730946815,GO_BP,all,signal transduction
http://purl.obolibrary.org/obo/GO_0060395,10,4,1010,7663,1.32,3.03,0.0326705106319074,0.1426553730946815,GO_BP,all,SMAD protein signal transduction
http://purl.obolibrary.org/obo/GO_0036376,10,4,1010,7663,1.32,3.03,0.0326705106319074,0.1426553730946815,GO_BP,all,sodium ion export across plasma membrane
http://purl.obolibrary.org/obo/GO_0044849,10,4,1010,7663,1.32,3.03,0.0326705106319074,0.1426553730946815,GO_BP,all,estrous cycle
http://purl.obolibrary.org/obo/GO_0070509,10,4,1010,7663,1.32,3.03,0.0326705106319074,0.1426553730946815,GO_BP,all,calcium ion import
http://purl.obolibrary.org/obo/GO_0006636,10,4,1010,7663,1.32,3.03,0.0326705106319074,0.1426553730946815,GO_BP,all,unsaturated fatty acid biosynthetic process
http://purl.obolibrary.org/obo/GO_0003009,10,4,1010,7663,1.32,3.03,0.0326705106319074,0.1426553730946815,GO_BP,all,skeletal muscle contraction
http://purl.obolibrary.org/obo/GO_0002052,10,4,1010,7663,1.32,3.03,0.0326705106319074,0.1426553730946815,GO_BP,all,positive regulation of neuroblast proliferation
http://purl.obolibrary.org/obo/GO_0050905,10,4,1010,7663,1.32,3.03,0.0326705106319074,0.1426553730946815,GO_BP,all,neuromuscular process
http://purl.obolibrary.org/obo/GO_0090336,10,4,1010,7663,1.32,3.03,0.0326705106319074,0.1426553730946815,GO_BP,all,positive regulation of brown fat cell differentiation
http://purl.obolibrary.org/obo/GO_0046718,87,18,1010,7663,11.47,1.57,0.0327358108077728,0.1426553730946815,GO_BP,all,symbiont entry into host cell
http://purl.obolibrary.org/obo/GO_1990859,6,3,1010,7663,0.79,3.79,0.0335325378987498,0.1426553730946815,GO_BP,all,cellular response to endothelin
http://purl.obolibrary.org/obo/GO_1903426,6,3,1010,7663,0.79,3.79,0.0335325378987498,0.1426553730946815,GO_BP,all,regulation of reactive oxygen species biosynthetic process
http://purl.obolibrary.org/obo/GO_0010989,6,3,1010,7663,0.79,3.79,0.0335325378987498,0.1426553730946815,GO_BP,all,negative regulation of low-density lipoprotein particle clearance
http://purl.obolibrary.org/obo/GO_0071314,6,3,1010,7663,0.79,3.79,0.0335325378987498,0.1426553730946815,GO_BP,all,cellular response to cocaine
http://purl.obolibrary.org/obo/GO_0009308,6,3,1010,7663,0.79,3.79,0.0335325378987498,0.1426553730946815,GO_BP,all,amine metabolic process
http://purl.obolibrary.org/obo/GO_0038111,6,3,1010,7663,0.79,3.79,0.0335325378987498,0.1426553730946815,GO_BP,all,interleukin-7-mediated signaling pathway
http://purl.obolibrary.org/obo/GO_2000347,6,3,1010,7663,0.79,3.79,0.0335325378987498,0.1426553730946815,GO_BP,all,positive regulation of hepatocyte proliferation
http://purl.obolibrary.org/obo/GO_0031346,6,3,1010,7663,0.79,3.79,0.0335325378987498,0.1426553730946815,GO_BP,all,positive regulation of cell projection organization
http://purl.obolibrary.org/obo/GO_0045598,6,3,1010,7663,0.79,3.79,0.0335325378987498,0.1426553730946815,GO_BP,all,regulation of fat cell differentiation
http://purl.obolibrary.org/obo/GO_0090084,6,3,1010,7663,0.79,3.79,0.0335325378987498,0.1426553730946815,GO_BP,all,negative regulation of inclusion body assembly
http://purl.obolibrary.org/obo/GO_0061450,6,3,1010,7663,0.79,3.79,0.0335325378987498,0.1426553730946815,GO_BP,all,trophoblast cell migration
http://purl.obolibrary.org/obo/GO_0106072,6,3,1010,7663,0.79,3.79,0.0335325378987498,0.1426553730946815,GO_BP,all,negative regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0043407,6,3,1010,7663,0.79,3.79,0.0335325378987498,0.1426553730946815,GO_BP,all,negative regulation of MAP kinase activity
http://purl.obolibrary.org/obo/GO_0035356,6,3,1010,7663,0.79,3.79,0.0335325378987498,0.1426553730946815,GO_BP,all,intracellular triglyceride homeostasis
http://purl.obolibrary.org/obo/GO_2000134,15,5,1010,7663,1.98,2.53,0.0379441070134005,0.1599510622890163,GO_BP,all,negative regulation of G1/S transition of mitotic cell cycle
http://purl.obolibrary.org/obo/GO_0043303,15,5,1010,7663,1.98,2.53,0.0379441070134005,0.1599510622890163,GO_BP,all,mast cell degranulation
http://purl.obolibrary.org/obo/GO_1904707,25,7,1010,7663,3.3,2.12,0.0380759998875248,0.1599510622890163,GO_BP,all,positive regulation of vascular associated smooth muscle cell proliferation
http://purl.obolibrary.org/obo/GO_0032870,20,6,1010,7663,2.64,2.28,0.0390250463157126,0.1625773713733421,GO_BP,all,cellular response to hormone stimulus
http://purl.obolibrary.org/obo/GO_0055074,20,6,1010,7663,2.64,2.28,0.0390250463157126,0.1625773713733421,GO_BP,all,calcium ion homeostasis
http://purl.obolibrary.org/obo/GO_0045471,89,18,1010,7663,11.73,1.53,0.0401001340434415,0.1663658453703112,GO_BP,all,response to ethanol
http://purl.obolibrary.org/obo/GO_0007169,65,14,1010,7663,8.57,1.63,0.0410700326765075,0.1689930852754654,GO_BP,all,cell surface receptor protein tyrosine kinase signaling pathway
http://purl.obolibrary.org/obo/GO_0019221,65,14,1010,7663,8.57,1.63,0.0410700326765075,0.1689930852754654,GO_BP,all,cytokine-mediated signaling pathway
http://purl.obolibrary.org/obo/GO_0007018,31,8,1010,7663,4.09,1.96,0.0432893569375658,0.1773980178176165,GO_BP,all,microtubule-based movement
http://purl.obolibrary.org/obo/GO_0007156,90,18,1010,7663,11.86,1.52,0.0442024218957958,0.1794338661914457,GO_BP,all,homophilic cell-cell adhesion
http://purl.obolibrary.org/obo/GO_0015804,11,4,1010,7663,1.45,2.76,0.0461094994794751,0.1794338661914457,GO_BP,all,neutral amino acid transport
http://purl.obolibrary.org/obo/GO_0051918,11,4,1010,7663,1.45,2.76,0.0461094994794751,0.1794338661914457,GO_BP,all,negative regulation of fibrinolysis
http://purl.obolibrary.org/obo/GO_0019725,11,4,1010,7663,1.45,2.76,0.0461094994794751,0.1794338661914457,GO_BP,all,cellular homeostasis
http://purl.obolibrary.org/obo/GO_0007051,11,4,1010,7663,1.45,2.76,0.0461094994794751,0.1794338661914457,GO_BP,all,spindle organization
http://purl.obolibrary.org/obo/GO_0006809,11,4,1010,7663,1.45,2.76,0.0461094994794751,0.1794338661914457,GO_BP,all,nitric oxide biosynthetic process
http://purl.obolibrary.org/obo/GO_0001817,11,4,1010,7663,1.45,2.76,0.0461094994794751,0.1794338661914457,GO_BP,all,regulation of cytokine production
http://purl.obolibrary.org/obo/GO_0032332,11,4,1010,7663,1.45,2.76,0.0461094994794751,0.1794338661914457,GO_BP,all,positive regulation of chondrocyte differentiation
http://purl.obolibrary.org/obo/GO_0030277,11,4,1010,7663,1.45,2.76,0.0461094994794751,0.1794338661914457,GO_BP,all,maintenance of gastrointestinal epithelium
http://purl.obolibrary.org/obo/GO_0060586,11,4,1010,7663,1.45,2.76,0.0461094994794751,0.1794338661914457,GO_BP,all,multicellular organismal-level iron ion homeostasis
http://purl.obolibrary.org/obo/GO_0060041,11,4,1010,7663,1.45,2.76,0.0461094994794751,0.1794338661914457,GO_BP,all,retina development in camera-type eye
http://purl.obolibrary.org/obo/GO_0070633,11,4,1010,7663,1.45,2.76,0.0461094994794751,0.1794338661914457,GO_BP,all,transepithelial transport
http://purl.obolibrary.org/obo/GO_0010745,11,4,1010,7663,1.45,2.76,0.0461094994794751,0.1794338661914457,GO_BP,all,negative regulation of macrophage derived foam cell differentiation
http://purl.obolibrary.org/obo/GO_0042307,26,7,1010,7663,3.43,2.04,0.0463869184408457,0.1798164714849774,GO_BP,all,positive regulation of protein import into nucleus
http://purl.obolibrary.org/obo/GO_0071347,37,9,1010,7663,4.88,1.85,0.0468453261937344,0.1808950288404207,GO_BP,all,cellular response to interleukin-1
http://purl.obolibrary.org/obo/GO_0006816,91,18,1010,7663,11.99,1.5,0.0485975315446581,0.1823149322616757,GO_BP,all,calcium ion transport
http://purl.obolibrary.org/obo/GO_0099171,21,6,1010,7663,2.77,2.17,0.0487491794766051,0.1823149322616757,GO_BP,all,presynaptic modulation of chemical synaptic transmission
http://purl.obolibrary.org/obo/GO_0045648,21,6,1010,7663,2.77,2.17,0.0487491794766051,0.1823149322616757,GO_BP,all,positive regulation of erythrocyte differentiation
http://purl.obolibrary.org/obo/GO_0035924,21,6,1010,7663,2.77,2.17,0.0487491794766051,0.1823149322616757,GO_BP,all,cellular response to vascular endothelial growth factor stimulus
http://purl.obolibrary.org/obo/GO_0045785,43,10,1010,7663,5.67,1.76,0.0491798945896338,0.1823149322616757,GO_BP,all,positive regulation of cell adhesion
http://purl.obolibrary.org/obo/GO_0007584,43,10,1010,7663,5.67,1.76,0.0491798945896338,0.1823149322616757,GO_BP,all,response to nutrient
http://purl.obolibrary.org/obo/GO_2001240,16,5,1010,7663,2.11,2.37,0.049384950367519,0.1823149322616757,GO_BP,all,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand
http://purl.obolibrary.org/obo/GO_0045742,16,5,1010,7663,2.11,2.37,0.049384950367519,0.1823149322616757,GO_BP,all,positive regulation of epidermal growth factor receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0070507,16,5,1010,7663,2.11,2.37,0.049384950367519,0.1823149322616757,GO_BP,all,regulation of microtubule cytoskeleton organization
http://purl.obolibrary.org/obo/GO_0071456,85,17,1010,7663,11.2,1.52,0.0495488182670545,0.1823149322616757,GO_BP,all,cellular response to hypoxia
http://purl.obolibrary.org/obo/GO_0006937,7,3,1010,7663,0.92,3.25,0.0530238647613638,0.1823149322616757,GO_BP,all,regulation of muscle contraction
http://purl.obolibrary.org/obo/GO_0015872,7,3,1010,7663,0.92,3.25,0.0530238647613638,0.1823149322616757,GO_BP,all,dopamine transport
http://purl.obolibrary.org/obo/GO_0002544,7,3,1010,7663,0.92,3.25,0.0530238647613638,0.1823149322616757,GO_BP,all,chronic inflammatory response
http://purl.obolibrary.org/obo/GO_0014912,7,3,1010,7663,0.92,3.25,0.0530238647613638,0.1823149322616757,GO_BP,all,negative regulation of smooth muscle cell migration
http://purl.obolibrary.org/obo/GO_0010389,7,3,1010,7663,0.92,3.25,0.0530238647613638,0.1823149322616757,GO_BP,all,regulation of G2/M transition of mitotic cell cycle
http://purl.obolibrary.org/obo/GO_0030299,7,3,1010,7663,0.92,3.25,0.0530238647613638,0.1823149322616757,GO_BP,all,intestinal cholesterol absorption
http://purl.obolibrary.org/obo/GO_0003084,7,3,1010,7663,0.92,3.25,0.0530238647613638,0.1823149322616757,GO_BP,all,positive regulation of systemic arterial blood pressure
http://purl.obolibrary.org/obo/GO_0045662,7,3,1010,7663,0.92,3.25,0.0530238647613638,0.1823149322616757,GO_BP,all,negative regulation of myoblast differentiation
http://purl.obolibrary.org/obo/GO_0010757,7,3,1010,7663,0.92,3.25,0.0530238647613638,0.1823149322616757,GO_BP,all,negative regulation of plasminogen activation
http://purl.obolibrary.org/obo/GO_0043616,7,3,1010,7663,0.92,3.25,0.0530238647613638,0.1823149322616757,GO_BP,all,keratinocyte proliferation
http://purl.obolibrary.org/obo/GO_0048172,7,3,1010,7663,0.92,3.25,0.0530238647613638,0.1823149322616757,GO_BP,all,regulation of short-term neuronal synaptic plasticity
http://purl.obolibrary.org/obo/GO_0001973,7,3,1010,7663,0.92,3.25,0.0530238647613638,0.1823149322616757,GO_BP,all,G protein-coupled adenosine receptor signaling pathway
http://purl.obolibrary.org/obo/GO_1904753,7,3,1010,7663,0.92,3.25,0.0530238647613638,0.1823149322616757,GO_BP,all,negative regulation of vascular associated smooth muscle cell migration
http://purl.obolibrary.org/obo/GO_0034115,7,3,1010,7663,0.92,3.25,0.0530238647613638,0.1823149322616757,GO_BP,all,negative regulation of heterotypic cell-cell adhesion
http://purl.obolibrary.org/obo/GO_0034351,7,3,1010,7663,0.92,3.25,0.0530238647613638,0.1823149322616757,GO_BP,all,negative regulation of glial cell apoptotic process
http://purl.obolibrary.org/obo/GO_0002053,7,3,1010,7663,0.92,3.25,0.0530238647613638,0.1823149322616757,GO_BP,all,positive regulation of mesenchymal cell proliferation
http://purl.obolibrary.org/obo/GO_0050806,7,3,1010,7663,0.92,3.25,0.0530238647613638,0.1823149322616757,GO_BP,all,positive regulation of synaptic transmission
http://purl.obolibrary.org/obo/GO_0044321,7,3,1010,7663,0.92,3.25,0.0530238647613638,0.1823149322616757,GO_BP,all,response to leptin
http://purl.obolibrary.org/obo/GO_0006837,7,3,1010,7663,0.92,3.25,0.0530238647613638,0.1823149322616757,GO_BP,all,serotonin transport
http://purl.obolibrary.org/obo/GO_0050872,7,3,1010,7663,0.92,3.25,0.0530238647613638,0.1823149322616757,GO_BP,all,white fat cell differentiation
http://purl.obolibrary.org/obo/GO_0009072,7,3,1010,7663,0.92,3.25,0.0530238647613638,0.1823149322616757,GO_BP,all,aromatic amino acid metabolic process
http://purl.obolibrary.org/obo/GO_0032741,7,3,1010,7663,0.92,3.25,0.0530238647613638,0.1823149322616757,GO_BP,all,positive regulation of interleukin-18 production
http://purl.obolibrary.org/obo/GO_0098869,38,9,1010,7663,5.01,1.8,0.0544971616331038,0.1867411272342533,GO_BP,all,cellular oxidant detoxification
http://purl.obolibrary.org/obo/GO_0000086,27,7,1010,7663,3.56,1.97,0.055772151357901,0.1898143727570596,GO_BP,all,G2/M transition of mitotic cell cycle
